,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,Attr38,Attr25,Attr13,Attr35,working_capital_to_assets,Attr30,Attr24,Attr52,retained_earnings_to_assets,Attr56,Attr55,Attr26,Attr63,Attr41,Attr29,Attr21,Attr43,Attr57,Attr20,Attr58,cash_to_current_liabilities,Attr45,Attr46
15526,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.11542,0.21213,0.21213,-0.1006,-0.16883,-0.1952,0.44935,-0.19472,0.42636,-0.19472,-0.097957,-1569.3,-0.2149,2.1362,-0.18059,3.9052,1.0452,121.26,-0.9179,59.852,1.098,-93.457,-0.70557,0.40194
15527,risky_upgrade,1,0,CCC,B,CCC→B,1,0.009423,0.13468,-0.21609,0.024925,0.050596,-0.043267,0.41044,0.024517,0.42305,-0.26007,0.024015,-98.0,0.044638,2.4219,0.32358,3.3551,1.0498,139.72,0.029175,47.912,0.97259,-59.629,0.014283,0.34082
15528,risky_upgrade,1,0,CCC,B,CCC→B,1,0.005257,0.14545,0.021651,0.005326,0.023577,0.14545,0.18412,0.025365,0.18041,0.0,0.019064,52.87,0.02122,5.5727,1.2843,2.5605,1.0452,68.692,0.57809,16.586,0.98057,-6.6071,0.094584,0.37467
15529,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.17224,0.083375,0.083375,-0.13042,-0.24231,-0.33219,0.5325,-0.2672,0.45371,-0.2672,-0.18025,-1686.4,-0.24356,1.8675,-0.15225,3.7056,0.86868,122.34,-2.9482139999999997,75.706,1.1802,-126.49,-0.76525,0.24416
15530,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.002108,0.000297,0.000125,0.006179,0.00828,-0.65339,0.50192,0.001654,0.37996,0.0,0.004146,-18930.0,0.010767,2.6404,1.9506,4.462,1.0452,17.502,0.41928,13.613,0.99678,-133.47,0.001679,0.1048
15531,risky_upgrade,1,0,B,BB,B→BB,1,0.035971,0.47917,0.47917,0.041564,0.15591,0.28382,0.1276,0.13181,0.14201,0.10046,0.043212,2331.4,0.24372,7.3599,0.092949,3.9146,1.2116,72.44,0.20965,35.329,0.95679,-9.8168,0.27968,0.85054
15534,risky_upgrade,1,2,BBB,A,BBB→A,0,0.003292,0.87483,0.87483,0.032925,0.005694,0.8898208000000005,-0.6269029,0.034047,0.033726,0.023165,0.000417,25010.0,0.68248,29.663,0.15642,4.4185,0.98497,77.36,0.026479,25.419,0.99958,287.13,0.30314,24.728
15535,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.055186,0.19382,0.19382,-0.046138,-0.068907,-0.14543,0.29187,-0.20061,0.23338,-0.20061,-0.27529,-845.7,-0.15502,3.36,2.899,3.7646,0.82622,85.977,-1.0351,60.889,1.2753,-64.468,-0.4521,0.2558
15538,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.078426,0.007778,-0.022606,-0.001558,-0.12941,-0.3698,0.37696,0.027048,0.36229,0.0,-0.049594,-608.55,-0.004097,2.6298,-0.61051,3.2163,0.51721,85.265,-2.9482139999999997,7.2858,1.0298,-57.598,-1.5225,0.5748
15539,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.066379,0.38883,0.24107,0.064388,0.14791,0.27698,0.1224,0.5481,0.28461,0.0,0.13567,7219.0,0.18483,3.7623,0.14094,4.416,1.3981,85.079,0.29051,7.2743,0.86339,40.722,2.603,0.67661
15540,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.30073,-0.7113339999999999,-1.6571,-0.37446,-0.35622,-1.00064,1.9761,-0.44355,1.5117,-0.44355,-0.30184,-11702.0,-0.1877,0.50812,-0.2181,3.7855,0.806,120.42,0.26768,98.054,1.3018,-522.04,-1.3939,0.07834487
15541,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.12496,0.15098,-0.85707,-0.079381,-0.24149,-0.38239,0.73909,-0.32609,0.28923,-0.53098,-0.089639,-126.33,-0.12537,3.1731,-0.50685,2.519,1.0452,101.78,0.46206,19.218,1.1196,-66.951,-2.299,0.38254
15543,risky_upgrade,1,0,B,BB,B→BB,1,-0.17681,0.54549,0.21564,-0.072497,-0.10337,0.076329,0.82331,-0.12048,0.42813,-0.12891,-0.095152,2107.3,-0.09792,2.1328,-0.51449,4.441,0.7667,195.65,-0.59781,99.386,1.0952,-66.954,-0.52728,0.60057
15544,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.55614,-0.11061,-0.11061,-0.075329,-0.046939,-0.27077,1.8562,-0.052376,1.3302,-0.055028,-0.42148,-17818.0,-0.048752,0.52885,-1.5252,4.8183,0.91482,48.305,0.49749,18.389,1.4215,-548.84,-6.9447,0.07834487
15546,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.041314,-0.33165,-0.51168,-0.037554,-0.014505,-0.46893,0.48656,-0.14635,0.45465,-0.38428,-0.004743,-245.37,-0.080554,2.1183,-1.2884,2.7187,1.0452,110.65,0.39906,1.0535,1.0263,-59.486,-10.095080000000001,0.07834487
15547,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.23811,-0.43015,-1.4826,-0.27216,-0.46773,-0.53493,1.0629,-0.56633,0.55468,-0.91628,-0.032755,-266.84,-0.25496,1.455,-0.14943,2.698,1.0452,153.3,0.46344,143.98,1.046,-190.95,-0.68995,0.58881
15548,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.0305,0.50253,0.32011,0.049714,0.022896,-0.010955,0.46719,0.003884,0.34662,0.003884,0.022743,-3998.6,0.10586,2.9521,0.2437,5.5623,0.92791,118.29,0.012132,48.213,0.97726,-55.851,0.021095,0.58684
15549,risky_upgrade,1,0,B,BB,B→BB,1,0.014113,0.33002,0.13867,0.022074,0.023689,0.2968,0.51039,0.023038,0.52751,0.11795,0.018353,155.11,0.03907,1.9311,0.76684,2.7182,1.0452,269.68,0.062794,3.7444,0.98133,80.814,1.565,0.07834487
15550,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.29434,-0.27233,-0.27975,-0.29492,-0.2842,-0.44576,1.0278,-0.55195,0.38004,-0.22103,-0.22987,-101.04,-0.28659,1.9623,-0.12912,2.3554,0.949,53.946,1.404,27.819,1.264,-118.52,-4.0576,0.15208
15551,risky_upgrade,1,0,B,BB,B→BB,1,-0.006464,0.13451,0.13451,-0.014655,4.6e-05,0.066076,0.32258,-0.046926,0.3625,-0.056757,0.000674,1148.0,-0.052681,2.7605,1.8307,4.2399,0.82021,128.04,-0.42195,51.683,0.99933,-41.114,-0.18057,0.69129
15553,risky_upgrade,1,0,CCC,B,CCC→B,1,0.12417,-0.7113339999999999,-1.711,0.11917,0.6873924000000006,-1.00064,0.30417,1.135,0.28109,-0.66139,0.13118,-4281.0,0.2767,4.0685,0.077762,3.4133,1.2605,21.103,-0.42338,3.8437,0.8728,-81.753,7.7013,0.07834487
15554,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.31208,-0.22344,-0.30621,-0.39103,-0.34881,-0.68208,1.0751,-0.46293,0.78552,0.0,-0.29225,-8391.0,-0.35675,0.98353,-0.1327,4.09,1.0452,155.24,1.6236,47.122,1.2586,-199.57,-3.1582,0.14673
15556,risky_upgrade,1,0,CCC,B,CCC→B,1,0.043706,0.23621,0.22899,0.036822,0.006038,-0.12255,0.41298,0.16823,0.39034,0.0,0.003253,-2239.5,0.08898,2.4934,0.24309,4.2618,0.98818,120.62,0.24277,92.619,0.97188,-114.07,0.11942,0.20272
15557,risky_upgrade,1,0,CCC,B,CCC→B,1,0.010418,0.09575,-0.047412,0.010954,0.039585,0.024421,0.72183,0.002508,0.64318,-0.049232,0.027587,97.0,0.014504,1.5848,0.83511,3.599,1.0452,236.37,-0.05227,187.66,0.93574,-184.17,0.002471,0.81554
15558,risky_upgrade,1,0,B,BB,B→BB,1,0.062367,0.52476,0.21395,0.029727,-0.020173,-0.12005,0.50206,0.9445,0.3092,-0.17773,0.091339,-1499.0,0.051361,3.5317,0.26849,4.0964,1.2387,66.751,0.11327,47.114,0.9486,-90.048,0.19989,0.23456
15560,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.032288,0.17556,-0.034107,0.002635,-0.020708,-0.031277,0.58987,0.16386,0.49519,0.0,-0.012652,-52.5,0.004421,1.9853,1.3556,3.2249,0.92894,174.37,-1.4004,8.3032,1.0207,-15.405,-0.916,0.9169
15561,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.001232,0.14704,0.028749,0.031206,-0.062755,0.028907,1.2386,-0.017809,1.05,0.0,0.085137,219.0,0.024015,0.87448,-2.2021499999999996,3.8794,0.82824,408.02,0.39635,40.096,0.75975,-24.703,0.28408,0.15336
15562,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.22598,-0.48504,-0.48504,-0.23073,-0.42447,-0.68333,0.6777,-0.51798,0.56748,-0.51798,-0.21215,-11216.0,-0.33542,1.4538,-0.12197,4.2152,1.0997,121.53,1.0679,78.031,1.2122,-168.7,-1.1741,0.20781
15563,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.071735,0.32587,0.096073,-0.011757,-0.062974,0.02281,0.51512,-0.067794,0.3643,-0.05502,-0.017533,445.13,-0.006961,2.6977,-1.9597,4.2904,1.2999,138.41,-0.57269,109.34,1.0175,-105.43,-0.11727,0.23117
15564,risky_upgrade,1,0,CCC,B,CCC→B,1,0.053316,0.39703,0.16749,0.038475,0.13214,-0.19798,0.28495,0.22499,0.21717,0.001228,0.11859,-2983.0,0.10723,4.7392,0.1812,4.178,1.1817,49.296,0.51247,31.007,0.87703,-57.814,0.36583,0.43369
15565,risky_upgrade,1,0,CCC,B,CCC→B,1,0.3816567000000009,0.049307,-0.99711,0.7681938000000001,0.40505,-0.77658,0.6172,1.5262880000000005,0.41466,-1.880592,0.24307,-40.32,2.4038,1.7525,0.013867,1.94594,1.0452,36.956,-2.9482139999999997,0.0,0.49364,-129.45,0.282825,0.18331
15566,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.23319,0.30556,-0.07922,-0.19511,-0.19205,-0.087763,0.5234,-0.33148,0.41037,-0.069656,-0.14696,-1140.4,-0.3657,1.9992,-0.10687,4.1138,0.89077,135.48,-0.97535,112.03,1.2483,-129.99,-0.74301,0.25211
15567,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.5567,0.081949,0.081949,-0.47326,-0.3956,-0.19497,1.1687,-0.38339,0.72608,-0.38339,-0.61904,-4919.6,-0.40259,0.85067,-0.078969,4.402,0.31632000000000005,312.36,-2.9482139999999997,180.36,1.619,-183.26,-1.0259,0.36037
15568,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.029499,-0.7113339999999999,-1.6703,0.049919,0.015798,-1.00064,2.3015,0.004465,2.2134,0.004465,-0.021053,-5194.4,0.021407,0.44248,1.2498,3.4426,1.1681,124.16,-0.002673,50.039,1.0211,-747.79,0.03282,0.10332
15570,risky_upgrade,1,2,BB,BBB,BB→BBB,0,0.089949,0.9843212,0.84151,0.21962,0.10341,0.8898208000000005,-0.6269029,0.3508,0.014425480000000001,0.54917,0.089949,319.03,9.224649999999944,57.91630000000018,0.000676,2.5047,0.64818,29.842,0.23145,0.0,0.8024,343.37,0.282825,26.55150999999995
15571,risky_upgrade,1,2,CCC,B,CCC→B,1,0.11409,0.93613,0.14145,0.17463,0.072684,0.8898208000000005,-0.6269029,0.11142,0.096894,0.0,0.10784,638.4,1.8429,11.336,0.023798,2.8322,1.0452,23.455,0.11902,0.0,0.82774,556.91,0.282825,16.074
15572,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.01795,0.48618,0.47249,0.046683,0.0894,0.052163,0.18837,0.075218,0.20932,0.075218,0.036194,1560.3,0.2254,4.9569,0.13032,4.4758,0.90944,73.605,0.1592,38.806,0.96381,-33.335,0.27778,0.57452
15574,risky_upgrade,1,0,BBB,A,BBB→A,0,-0.027767,0.70081,0.49494,0.05973,0.017032,-0.042775,0.74909,0.00389,0.44747,0.002692,0.022158,-27713.0,0.076987,2.2854,0.30982,5.8115,0.98991,134.36,0.005439,49.364,0.97784,-78.586,0.030406,0.54156
15575,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.066678,-0.10444,-0.15932,-0.063362,-0.5391808,-0.64692,0.11797,-0.50654,0.1134,0.0,-0.10754,-255.08,-0.50197,7.955,-0.072857,2.5958,1.0452,15.724,2.8106089999999995,13.895,1.0594,-36.663,-1.7816,0.37199
15576,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.45713,0.76418,0.6674,-0.26528,-0.18616,0.19083,0.083623,-0.55653,0.27115,0.0,-0.34667,28.59,-0.6043,2.6352,-0.053264,2.1756,0.31632000000000005,129.57,-0.25059,0.99776,1.342,90.299,-10.095080000000001,1.0079
15577,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.033915,-0.021577,-0.038041,-0.019503,-0.051258,-0.034903,0.74912,-0.082766,0.73165,-0.059802,-0.038121,-106.0,-0.025556,1.3103,-0.75006,3.4824,1.084,228.82,1.2101,91.385,1.0148,-128.59,-0.077898,0.47245
15578,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.14337,-0.7113339999999999,-1.1397,-0.17012,-0.298,-1.00064,0.91557,-0.40073,0.83306,-0.73898,-0.13348,-2047.0,-0.18014,1.0589,-0.25349,3.1688,1.0452,106.92,0.3624,56.143,1.1336,-248.69,-1.1684,0.19365
15579,risky_upgrade,1,0,B,BB,B→BB,1,-0.009608,0.45885,0.024741,0.037091,0.018343,-0.000999,0.53541,-0.012799,0.33464,-0.019608,0.01406,-14.81,0.064867,3.0271,0.33183,4.1709,1.1053,118.02,0.013144,73.554,0.99506,-78.521,0.015068,0.38767
15580,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.002214,0.1505,-0.078225,-0.010126,-0.068893,0.1505,0.26311,-0.039341,0.38604,-0.24108,-0.035465,32.9,-0.082876,2.2868,-2.2021499999999996,2.3397,1.0,124.32,-0.46778,12.97,0.98431,13.336,-1.0199,0.47954
15581,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.28697,0.17276,-0.19258,-0.16764,-0.17537,-0.36386,1.4694,0.66697,1.0483,-0.6289,-0.11035,-23551.0,-0.12351,0.81422,-0.99795,4.8111,0.72424,189.89,-2.3329,87.876,1.2901,-322.77,-1.25,0.32901
15582,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.039171,0.51969,0.3887,-0.044223,-0.31128,0.47701,0.22728,-0.096408,0.21243,-0.17055,-0.15967,182.08,-0.17799,4.0592,-0.28596,2.5817,1.0452,171.89,-0.1841,33.087,1.0302,47.711,-0.54136,0.44952
15583,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.011954,0.66032,0.56918,0.020762,0.018636,0.22172,0.1573,0.002112,0.12954,0.001071,0.008717,5960.0,0.1216,7.7874,0.19779,4.4294,0.99861,77.528,0.001881,50.237,0.99128,-16.248,0.003302,0.66109
15584,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.052639,0.5027,0.46787,0.002257,-0.070898,-0.12261,0.22863,-0.04147,0.20701,-0.047623,-0.031664,-25463.0,-0.002189,4.6824,-0.68888,5.3174,1.2536,56.959,-0.10179,24.231,1.0317,-43.933,-0.32163,0.43174
15585,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.31566,0.00503,0.000251,-0.23823,-0.24427,-0.4139,0.94615,-0.31065,0.78424,-0.31065,-0.20849,-6588.5,-0.2501,1.0551,-0.1821,4.2019,0.93666,192.64,-2.9482139999999997,150.9,1.2085,-261.94,-0.74999,0.12788
15588,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.30045,-0.23837,-0.76874,-0.30722,-0.5391808,-0.2608,0.62075,-0.58083,0.50212,-0.78569,0.19646,-151.74,-0.46903,1.5267,-0.072669,2.7648,1.0452,176.22,2.4367,76.182,0.81201,-95.669,-1.4719,0.37096
15589,risky_upgrade,1,0,CCC,B,CCC→B,1,0.083231,0.30064,-0.005361,0.036821,-0.5391808,0.29623,0.7829,1.0263,0.40893,-0.30074,-0.6627794,54.763,0.046455,1.2616,0.26316,2.2669,0.3253,301.62,0.082873,18.492,1.6584000000000014,-1.3439,0.55736,1.3597
15590,risky_upgrade,1,0,CCC,B,CCC→B,1,0.2469,-0.47851,-0.69491,0.17336,-0.5391808,-0.66687,0.21643,1.5262880000000005,0.24651,-1.5601,0.028621,-154.08,0.58511,3.3752,0.040001,2.3637,1.0452,29.944,-1.8079,24.116,0.68167,-60.043,2.6238,0.49507
15591,risky_upgrade,1,1,CCC,B,CCC→B,1,0.3816567000000009,-0.7113339999999999,-1.6641,0.20737,0.087912,-1.00064,4.20196500000005,0.026151,3.241538000000006,-1.7657,0.50064,-11240.0,0.014227,0.293002,1.0065,3.6418,0.96405,9.690959000000001,-0.022869,0.0,0.32979,-2978.4999999999995,0.282825,0.07834487
15592,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.005069,0.38961,-0.078952,-0.02429,0.010394,-0.24847,0.28411,-0.070425,0.28352,-0.041585,0.015525,-12727.0,-0.076286,3.5094,-1.8754,4.7094,1.0452,61.196,-0.11951,52.163,0.99428,-92.821,-0.15222,0.50576
15593,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.038526,-0.17214,-0.20148,-0.052632,-0.040508,-0.38795,0.93104,-0.066447,0.83134,-0.13503,0.11965,-940.0,-0.056274,1.0848,-0.80922,3.3844,1.0452,218.56,0.36784,74.423,0.89411,-169.7,-0.25812,0.2383
15594,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.32254,0.29672,0.29672,-0.18717,-0.21676,-0.26272,0.68167,-0.22723,0.54567,-0.22723,-0.25859,-2936.7,-0.27253,1.4561,-0.12892,4.0484,0.77875,135.72,-0.76581,123.31,1.2586,-196.78,-0.77213,0.07834487
15595,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.14971,0.28507,-0.11816,-0.1187,-0.071614,-0.24481,0.3947,-0.24406,0.30136,0.0,-0.034246,-2760.0,-0.26311,2.9401,-0.14465,4.0521,1.0452,57.619,-2.9482139999999997,18.076,1.122,-54.627,-2.8809,0.33712
15596,risky_upgrade,1,0,CCC,B,CCC→B,1,0.0,0.38692,0.28866,-0.047955,-0.10826,0.048843,0.64806,-0.04011,0.67806,0.0,0.10585,863.95,-0.066023,1.6494,-0.92503,4.2477,1.0452,210.99,-0.13732,160.08,1.0438,-124.89,-0.10934,0.36327
15597,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.37449,-0.39337,-0.83338,-0.34409,-0.26723,-1.00064,2.0849,-0.30126,1.3272,-0.29011,-0.32703,-35080.0,-0.1424,0.56779,-0.25305,4.5326,0.55514,82.69,0.34812,36.947,1.327,-391.55,-3.6227,0.204
15599,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.11197,0.25199,0.094976,-0.16298,-0.07804,-0.040962,0.70217,-0.25955,0.51669,-0.21272,-0.11654,-1059.1,-0.17713,1.7334,-1.5293,4.4126,0.74588,197.01,-2.2397,148.87,1.1165,-149.11,-0.42476,0.23519
15600,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.033889,0.026688,-0.23525,-0.02156,-0.08835,0.060076,0.14875,0.015616,0.12219,-0.029251,-0.013135,158.0,-0.14466,7.944,-0.32106,3.42,0.65207,48.364,2.8106089999999995,5.7714,1.0241,-2.6971,-1.9532,0.14375
15601,risky_upgrade,1,0,BBB,A,BBB→A,0,0.049207,0.47412,0.39202,0.11242,0.14004,0.29431,0.17865,0.17202,0.16512,0.14429,0.056563,29610.0,0.49448,6.4192,0.068012,5.0026,1.0791,103.83,0.36806,44.437,0.94344,10.401,0.61384,1.197
15602,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.3287,0.9843212,0.171,-0.3287,-0.054477,0.8898208000000005,0.036743,0.043943,0.027653,0.09842,-0.3287,60.39,-0.9360057,27.216,-0.003726,1.94594,0.31632000000000005,659.6461000000003,-0.05481,274.38520000000074,1.3287,20.717,-0.17449,26.55150999999995
15604,risky_upgrade,1,0,B,BB,B→BB,1,-0.10043,0.54365,0.16493,-0.009501,-0.094698,-0.076122,0.24233,-0.1771,0.24278,0.0,-0.054951,-402.0,-0.035871,3.8985,-1.2474,3.7227,0.82982,67.542,-0.17804,35.299,1.0534,-51.917,-0.58088,0.48339
15605,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.39186,-0.7113339999999999,-0.80481,-0.4021,-0.5391808,-1.00064,0.94424,-0.7981,0.74564,-0.7981,-0.27529,-22594.0,-0.42286,1.0516,-0.093433,4.3104,0.88802,126.01,0.99167,124.1,1.2753,-271.16,-1.2669,0.07834487
15606,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.17003,-0.7113339999999999,-1.4783,-0.11547,-0.37517,-1.00064,0.66662,-0.38273,0.58529,-1.1621,-0.12781,-5348.0,-0.16262,1.5003,-0.23589,3.5697,1.0452,64.153,0.44857,42.233,1.1314,-198.32,-1.2647,0.17427
15607,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.8681929,0.48105,-0.405,-0.32353,-0.48376,-0.35142,1.0885,-0.32347,0.58653,0.0,-0.6627794,-96.16,-0.21996,0.73965,-0.26736,2.4372,1.0452,17.167,-0.74285,3.2667,1.5259,-187.8,-10.095080000000001,0.3162
15608,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.50183,0.15531,-0.94609,-0.2701,-0.15085,-0.40473,1.9026,-0.19879,1.0129,-0.74007,-0.30096,-12162.0,-0.1435,0.68362,-0.28399,4.4778,1.0452,226.54,-2.9482139999999997,145.37,1.3224,-335.34,-1.0402,0.29609
15609,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.15249,0.58791,-1.1728,-0.14922,-0.37259,0.58024,0.21108,-0.239,0.17478,-0.94984,-0.19655,1943.6,-0.6864,4.5999,-0.049363,3.525,1.0452,188.25,-0.49031,52.774,1.1386,46.442,-1.0517,1.7429
15610,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.18173,0.30237,0.17724,-0.086646,-0.17277,-0.34746,0.53069,-0.1829,0.39687,-0.1829,-0.10753,-5487.2,-0.16227,2.2751,-0.22221,4.1984,1.0307,59.699,-1.032,37.28,1.1075,-127.77,-1.3513,0.17115
15611,risky_upgrade,1,0,BBB,A,BBB→A,0,0.029128,0.54254,0.26054,0.059604,0.081217,0.55291,0.28527,0.18231,0.24322,0.0,0.043815,181.36,0.16219,4.2999,0.17455,2.5159,1.1357,180.54,0.16019,162.43,0.95235,-58.0,0.080201,2.0692
15612,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.036891,0.48114,0.24393,0.072239,0.077288,-0.036524,0.54744,0.063088,0.39356,0.06005,0.060528,-1731.0,0.1261,2.7046,0.21877,4.6757,1.1765,121.75,0.24617,27.511,0.93947,-41.19,0.61937,0.71936
15613,risky_upgrade,1,0,CCC,B,CCC→B,1,0.15829,0.45349,0.036856,0.1862,0.007692,0.068905,0.16095,0.087012,0.91828,-0.06578,0.012759,8.6,0.20261,1.1031,0.16322,2.0962,1.121,100.47,0.22633,0.0,0.85096,42.255,0.282825,0.82246
15614,risky_upgrade,1,0,CCC,B,CCC→B,1,0.036461,0.060992,0.058282,0.032756,0.11967,-0.003252,0.28593,0.084407,0.34121,0.0,0.045898,-6.0,0.063197,2.7784,0.32175,3.266,1.0452,93.398,0.95557,49.651,0.93777,-56.702,0.16417,0.66353
15615,risky_upgrade,1,1,CCC,B,CCC→B,1,0.3816567000000009,0.18657,-0.10399,0.7681938000000001,-0.053492,0.006192,4.20196500000005,0.096272,3.241538000000006,-0.41946,-0.6627794,10.0,0.14608,0.293002,0.17498,3.2082,1.0452,659.6461000000003,0.98987,274.38520000000074,0.48227,-654.26,0.61157,0.23317
15617,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.094112,0.23437,-0.46051,-0.10747,-0.30518,0.2342,0.20604,-0.76019,0.15398,-0.27157,-0.030393,4550.0,-0.48855,5.7992,-0.078437,4.2884,1.0452,76.72,-2.9482139999999997,2.1365,1.0538,15.209,-10.095080000000001,0.12333
15618,risky_upgrade,1,0,A,AA,A→AA,0,0.13221,0.76914,0.55861,0.13191,0.090688,0.13338,0.56381,0.81586,0.54371,0.42531,0.38999,19053.0,0.0,3.0136,0.14569,5.1549,1.3394,181.16,0.0,82.919,0.61865,-28.69,0.0,0.89311
15619,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.001759,0.4224,0.4224,0.04265,0.033613,0.079691,0.23862,0.020505,0.32952,0.016725,0.008371,31652.0,0.12178,3.0603,0.20442,5.599,1.4642,108.37,0.039595,42.021,0.99163,-21.22,0.10977,0.83195
15620,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.30308,-0.70791,-1.86106,-0.30948,-0.31869,-1.00064,2.8579,-0.32543,1.2231,-0.32543,-0.32797,-6547.7,-0.10827,0.61568,-0.31008,3.7589,1.0452,194.06,0.16224,19.889,1.328,-310.77,-5.6795,0.29854
15622,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.029689,0.35364,0.062858,0.00806,-0.021885,-0.18081,0.4056,-0.039485,0.243,0.0,-0.011488,-3377.0,0.019833,4.0552,0.71501,4.2713,1.0084,54.636,-0.13758,10.601,1.0053,-45.481,-0.55976,0.1261
15623,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.083489,-0.49612,-0.55488,-0.05584,-0.46104,-1.00064,0.34115,-0.27875,0.29369,-0.67442,-0.1054,-2943.6,-0.16341,3.0669,-0.22583,3.3893,1.0452,18.644,0.63861,7.5827,1.0581,-97.163,-3.4834,0.07834487
15624,risky_upgrade,1,0,B,BB,B→BB,1,-0.022449,0.65674,0.31693,0.02901,-0.074492,-0.013793,0.26382,-0.07442,0.10803,-0.001956,-0.037941,-63.83,0.11852,8.8603,0.24598,3.6654,0.98743,36.585,0.009545,14.845,1.0003,-17.864,0.056937,0.5774
15625,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.72365,0.013751,-0.179,-0.5750552000000001,-0.15862,-0.69069,4.018,0.64981,2.4045,0.0,-0.64695,-179.17,-0.18917,0.293002,-0.21552,2.414,0.65715,437.2,-2.9482139999999997,0.0,1.6584000000000014,-625.87,0.282825,0.29968
15626,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.01057,0.054984,-0.064132,-0.01057,0.041857,0.23939,0.25336,-0.039308,0.20237,-0.024824,0.011211,200.97,-0.041595,4.8892,-0.80138,2.924,1.0452,97.873,-0.7149,62.656,1.0106,-38.213,-0.061576,0.84299
15627,risky_upgrade,1,0,B,BB,B→BB,1,-0.18054,0.5822,0.524,-0.10587,-0.17078,-0.013116,0.36464,-0.1906,0.29599,-0.20377,-0.10863,-128.79,-0.31076,3.0474,-0.13648,3.9921,1.0767,111.33,-0.38888,63.866,1.1086,-63.806,-0.92298,0.43509
15629,risky_upgrade,1,0,B,BB,B→BB,1,0.009452,0.64133,0.32443,0.02091,0.042697,-0.014468,0.25702,0.025381,0.12039,0.024089,0.009713,-1209.0,0.07804,8.3877,0.29918,4.922,1.001,39.166,0.07425,7.5582,0.99029,-10.679,0.51881,0.77219
15631,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.11669,-0.7113339999999999,-1.86106,-0.22253,-0.22426,-1.00064,1.5819,-0.49414,1.4314,-0.49414,-0.10945,-38698.0,-0.14012,0.62968,-0.54906,4.1378,1.6822,91.692,0.18653,69.888,1.1095,-498.77,-1.2186,0.07834487
15632,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.23156,-0.7113339999999999,-1.7872,-0.5750552000000001,-0.10734,-1.00064,3.7945,-0.54284,2.6263,-0.54284,-0.44438,-18810.0,-0.17298,0.293002,-2.0209,4.0033,1.0452,451.77,0.30373,274.38520000000074,1.4444,-988.12,-0.62943,0.07834487
