,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,Attr38,retained_earnings_to_assets,working_capital_to_assets,Attr25,Attr24,Attr35,Attr13,Attr30,Attr52,Attr29,Attr56,Attr55,Attr21,Attr41,Attr12,Attr58,cash_to_current_liabilities,Attr57,Attr63,Attr47,Attr54,Attr15
15721,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.032288,0.17556,0.0,-0.031277,-0.034107,0.16386,-0.020708,0.002635,0.58987,0.49519,3.2249,-0.012652,-52.5,0.92894,1.3556,-0.041369,1.0207,-15.405,-1.4004,1.9853,8.1629,0.84878,37403.399999999994
15722,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.001346,0.8039,-0.28076,0.064291,-0.008086,1.0706,0.026185,0.032773,0.53057,0.15235,2.8502,0.019955,45.537,0.70671,0.48925,0.081357,1.0038,-26.481,0.065872,6.6912,43.512,1.0869,6519.4
15723,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.22598,-0.48504,-0.51798,-0.68333,-0.48504,-0.51798,-0.42447,-0.23073,0.6777,0.56748,4.2152,-0.21215,-11216.0,1.0997,-0.12197,-0.36491,1.2122,-168.7,1.0679,1.4538,64.374,-1.8383,-1088.2
15724,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.071735,0.32587,-0.05502,0.02281,0.096073,-0.067794,-0.062974,-0.011757,0.51512,0.3643,4.2904,-0.017533,445.13,1.2999,-1.9597,-0.11677,1.0175,-105.43,-0.57269,2.6977,107.45,0.82163,-16062.0
15725,risky_upgrade,1,1,B,BB,B→BB,1,0.053316,0.39703,0.001228,-0.19798,0.16749,0.22499,0.13214,0.038475,0.28495,0.21717,4.178,0.11859,-2983.0,1.1817,0.1812,0.18234,0.87703,-57.814,0.51247,4.7392,31.914,0.6663,2749.4
15726,risky_upgrade,1,1,CCC,B,CCC→B,1,0.3816567000000009,0.049307,-1.880592,-0.77658,-0.99711,1.5262880000000005,0.40505,0.7681938000000001,0.6172,0.41466,1.94594,0.24307,-40.32,1.0452,0.013867,2.4738,0.49364,-129.45,-2.9482139999999997,1.7525,0.0,0.059715,151.84
15727,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.23319,0.30556,-0.069656,-0.087763,-0.07922,-0.33148,-0.19205,-0.19511,0.5234,0.41037,4.1138,-0.14696,-1140.4,0.89077,-0.10687,-0.45747,1.2483,-129.99,-0.97535,1.9992,91.913,0.70389,-994.12
15728,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.5567,0.081949,-0.38339,-0.19497,0.081949,-0.38339,-0.3956,-0.47326,1.1687,0.72608,4.402,-0.61904,-4919.6,0.31632000000000005,-0.078969,-0.43121,1.619,-183.26,-2.9482139999999997,0.85067,111.4,0.26792,-906.63
15730,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.029499,-0.7113339999999999,0.004465,-1.00064,-1.6703,0.004465,0.015798,0.049919,2.3015,2.2134,3.4426,-0.021053,-5194.4,1.1681,1.2498,0.001991,1.0211,-747.79,-0.002673,0.44248,49.008,-2.529,17050.0
15731,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.37658,0.40094,-0.43082,-0.11929,0.35346,-0.43082,-0.34611,-0.4053,0.59417,0.43591,4.3329,-0.27814,-2567.4,0.60925,-0.06214,-0.77817,1.2781,-122.45,-1.2189,1.7948,78.322,0.7088,-544.78
15732,risky_upgrade,1,2,CCC,B,CCC→B,1,0.11409,0.93613,0.0,0.8898208000000005,0.14145,0.11142,0.072684,0.17463,-0.6269029,0.096894,2.8322,0.10784,638.4,1.0452,0.023798,1.874,0.82774,556.91,0.11902,11.336,0.0,67.47412000000033,198.06
15733,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.18242,-0.085139,0.0,-0.52453,-0.087926,-0.14367,-0.11585,-0.21654,1.5158,1.416,3.2538,-0.17823,-941.0,1.0452,-0.32002,-0.13238,1.0611,-247.18,1.6874,0.59938,0.0,-0.19377,-2812.2
15734,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.01795,0.48618,0.075218,0.052163,0.47249,0.075218,0.0894,0.046683,0.18837,0.20932,4.4758,0.036194,1560.3,0.90944,0.13032,0.14639,0.96381,-33.335,0.1592,4.9569,40.263,1.1202,1619.4
15735,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.066678,-0.10444,0.0,-0.64692,-0.15932,-0.50654,-0.5391808,-0.063362,0.11797,0.1134,2.5958,-0.10754,-255.08,1.0452,-0.072857,-0.53956,1.0594,-36.663,2.8106089999999995,7.955,12.535,-0.19093,-727.13
15737,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.033915,-0.021577,-0.059802,-0.034903,-0.038041,-0.082766,-0.051258,-0.019503,0.74912,0.73165,3.4824,-0.038121,-106.0,1.084,-0.75006,-0.025556,1.0148,-128.59,1.2101,1.3103,87.612,-1.6277,-14282.0
15739,risky_upgrade,1,1,B,BB,B→BB,1,-0.009608,0.45885,-0.019608,-0.000999,0.024741,-0.012799,0.018343,0.037091,0.53541,0.33464,4.1709,0.01406,-14.81,1.1053,0.33183,0.016315,0.99506,-78.521,0.013144,3.0271,74.509,0.80495,5269.9
15740,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.002214,0.1505,-0.24108,0.1505,-0.078225,-0.039341,-0.068893,-0.010126,0.26311,0.38604,2.3397,-0.035465,32.9,1.0,-2.2021499999999996,-0.023156,0.98431,13.336,-0.46778,2.2868,11.45,1.3767,-15763.0
15741,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.28697,0.17276,-0.6289,-0.36386,-0.19258,0.66697,-0.17537,-0.16764,1.4694,1.0483,4.8111,-0.11035,-23551.0,0.72424,-0.99795,-0.23328,1.2901,-322.77,-2.3329,0.81422,75.003,0.289,-3209.8
15742,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.050255,0.49128,-0.10518,-0.011561,0.29239,-0.10748,-0.046238,-0.11682,0.68739,0.44707,4.5465,-0.060581,-406.88,0.80492,-0.45161,-0.24637,1.0606,-79.946,-0.35972,2.109,70.886,0.85394,-2157.0
15743,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.039171,0.51969,-0.17055,0.47701,0.3887,-0.096408,-0.31128,-0.044223,0.22728,0.21243,2.5817,-0.15967,182.08,1.0452,-0.28596,-0.20073,1.0302,47.711,-0.1841,4.0592,28.531,12.17,-2033.3
15744,risky_upgrade,1,1,B,BB,B→BB,1,0.000538,0.38274,0.013272,-0.015631,0.098332,0.014109,0.037158,0.030094,0.47308,0.31341,4.9534,0.025109,-1403.9,1.2546,0.35637,0.027591,0.97489,-75.71,0.13497,3.2728,71.298,0.75901,5767.0
15745,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.011954,0.66032,0.001071,0.22172,0.56918,0.002112,0.018636,0.020762,0.1573,0.12954,4.4294,0.008717,5960.0,0.99861,0.19779,0.006982,0.99128,-16.248,0.001881,7.7874,50.678,1.388,2937.7
15746,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.009665,0.44857,0.027885,0.25564,0.4448,0.039917,0.05306,0.12103,0.37524,0.3922,4.6428,0.020272,11232.0,1.0079,0.093452,0.12442,0.97973,-77.682,0.062692,2.6025,60.977,1.0591,1172.5
15748,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.19494,-0.7113339999999999,-1.880592,-1.00064,-1.86106,-0.86022,-0.5391808,-0.19961,0.91484,0.75941,3.5103,-0.068592,-8638.0,0.75802,-0.15729,-0.21969,1.0632,-263.41,0.32344,1.1006,20.774,-3.0673,-1682.0
15749,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.01401,0.073887,0.0,0.069643,0.048585,1.1206,0.056908,0.013091,0.3077,0.2961,3.3889,0.018825,170.51,1.5137,0.36711,0.020737,1.0174,-75.643,0.08111,3.3914,80.385,1.896,8586.3
15751,risky_upgrade,1,2,CCC,B,CCC→B,1,0.083231,0.30064,-0.30074,0.29623,-0.005361,1.0263,-0.5391808,0.036821,0.7829,0.40893,2.2669,-0.6627794,54.763,0.3253,0.26316,0.035626,1.6584000000000014,-1.3439,0.082873,1.2616,9.5406,67.47412000000033,7857.0
15752,risky_upgrade,1,0,CCC,B,CCC→B,1,0.3816567000000009,-0.7113339999999999,-1.7657,-1.00064,-1.6641,0.026151,0.087912,0.20737,4.20196500000005,3.241538000000006,3.6418,0.50064,-11240.0,0.96405,1.0065,0.014227,0.32979,-2978.4999999999995,-0.022869,0.293002,0.0,-1.7925,25656.0
15753,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.005069,0.38961,-0.041585,-0.24847,-0.078952,-0.070425,0.010394,-0.02429,0.28411,0.28352,4.7094,0.015525,-12727.0,1.0452,-1.8754,-0.085243,0.99428,-92.821,-0.11951,3.5094,51.901,0.61014,-4285.2
15754,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.038526,-0.17214,-0.13503,-0.38795,-0.20148,-0.066447,-0.040508,-0.052632,0.93104,0.83134,3.3844,0.11965,-940.0,1.0452,-0.80922,-0.057092,0.89411,-169.7,0.36784,1.0848,67.115,-0.76708,-6486.1
15755,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.32254,0.29672,-0.22723,-0.26272,0.29672,-0.22723,-0.21676,-0.18717,0.68167,0.54567,4.0484,-0.25859,-2936.7,0.77875,-0.12892,-0.37983,1.2586,-196.78,-0.76581,1.4561,97.978,0.44653,-1339.3
15757,risky_upgrade,1,3,CCC,B,CCC→B,1,0.0,0.38692,0.0,0.048843,0.28866,-0.04011,-0.10826,-0.047955,0.64806,0.67806,4.2477,0.10585,863.95,1.0452,-0.92503,-0.079095,1.0438,-124.89,-0.13732,1.6494,142.93,0.99862,-5528.4
15758,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.022383,0.9843212,0.0,0.099883,-0.008128,1.3963,0.004703,0.015782,-0.018311,0.014425480000000001,3.1966,0.001887,157.06,0.64258,0.00284,-2.09503,1.0077,14.595,-0.008155,57.91630000000018,0.0,1.1114,30.94
15760,risky_upgrade,1,3,B,BB,B→BB,1,0.059189,0.16353,-0.023331,-0.10127,0.16353,-0.017118,0.058142,-0.006916,1.0504,1.0118,4.1833,-0.039393,-1544.4,0.71026,0.38854,-0.020742,1.0394,-113.55,-0.14267,0.95092,67.377,0.59252,-26372.28
15762,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.11197,0.25199,-0.21272,-0.040962,0.094976,-0.25955,-0.07804,-0.16298,0.70217,0.51669,4.4126,-0.11654,-1059.1,0.74588,-1.5293,-0.36641,1.1165,-149.11,-2.2397,1.7334,133.33,0.75762,-1578.4
15763,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.033889,0.026688,-0.029251,0.060076,-0.23525,0.015616,-0.08835,-0.02156,0.14875,0.12219,3.42,-0.013135,158.0,0.65207,-0.32106,-0.2439,1.0241,-2.6971,2.8106089999999995,7.944,5.6021,0.29325,-2544.4
15764,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.3287,0.9843212,0.09842,0.8898208000000005,0.171,0.043943,-0.054477,-0.3287,0.036743,0.027653,1.94594,-0.3287,60.39,0.31632000000000005,-0.003726,-2.09503,1.3287,20.717,-0.05481,27.216,380.53370000000007,1.3767,-40.801
15765,risky_upgrade,1,1,B,BB,B→BB,1,0.000842,0.25364,0.020157,0.11621,0.23424,0.024839,0.038902,0.029398,0.35335,0.35977,4.1893,0.015892,1797.0,1.2449,0.3311,0.033283,0.98411,-90.899,0.086052,2.8244,110.28,1.8456,4510.2
15766,risky_upgrade,1,3,B,BB,B→BB,1,-0.10043,0.54365,0.0,-0.076122,0.16493,-0.1771,-0.094698,-0.009501,0.24233,0.24278,3.7227,-0.054951,-402.0,0.82982,-1.2474,-0.219,1.0534,-51.917,-0.17804,3.8985,33.41,0.85727,-10175.0
15767,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.39186,-0.7113339999999999,-0.7981,-1.00064,-0.80481,-0.7981,-0.5391808,-0.4021,0.94424,0.74564,4.3104,-0.27529,-22594.0,0.88802,-0.093433,-0.45297,1.2753,-271.16,0.99167,1.0516,97.308,-2.3422,-863.17
15768,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.17003,-0.7113339999999999,-1.1621,-1.00064,-1.4783,-0.38273,-0.37517,-0.11547,0.66662,0.58529,3.5697,-0.12781,-5348.0,1.0452,-0.23589,-0.23012,1.1314,-198.32,0.44857,1.5003,37.084,-1.9866,-2107.2
15770,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.50183,0.15531,-0.74007,-0.40473,-0.94609,-0.19879,-0.15085,-0.2701,1.9026,1.0129,4.4778,-0.30096,-12162.0,1.0452,-0.28399,-0.27889,1.3224,-335.34,-2.9482139999999997,0.68362,100.66,0.23133,-2603.0
15771,risky_upgrade,1,1,B,BB,B→BB,1,-0.066816,0.36249,-0.051974,-0.09126,0.3339,-0.058533,-0.04162,0.01379,0.34334,0.33133,3.8904,-0.017838,-709.07,0.83048,0.50935,-0.091891,1.0178,-83.251,-0.15566,2.9652,62.754,0.79794,9326.6
15774,risky_upgrade,1,2,BBB,A,BBB→A,0,0.029128,0.54254,0.0,0.55291,0.26054,0.18231,0.081217,0.059604,0.28527,0.24322,2.5159,0.043815,181.36,1.1357,0.17455,0.1889,0.95235,-58.0,0.16019,4.2999,169.87,33.897,1939.3
15775,risky_upgrade,1,1,CCC,B,CCC→B,1,0.15829,0.45349,-0.06578,0.068905,0.036856,0.087012,0.007692,0.1862,0.16095,0.91828,2.0962,0.012759,8.6,1.121,0.16322,0.19059,0.85096,42.255,0.22633,1.1031,0.0,1.1792,1777.1
15776,risky_upgrade,1,1,CCC,B,CCC→B,1,0.036461,0.060992,0.0,-0.003252,0.058282,0.084407,0.11967,0.032756,0.28593,0.34121,3.266,0.045898,-6.0,1.0452,0.32175,0.089862,0.93777,-56.702,0.95557,2.7784,47.07,0.95259,4010.6
15777,risky_upgrade,1,1,CCC,B,CCC→B,1,0.3816567000000009,0.18657,-0.41946,0.006192,-0.10399,0.096272,-0.053492,0.7681938000000001,4.20196500000005,3.241538000000006,3.2082,-0.6627794,10.0,1.0452,0.17498,0.12488,0.48227,-654.26,0.98987,0.293002,380.53370000000007,0.83567,2442.0
15778,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.42268,-0.7113339999999999,-1.880592,0.83877,-1.86106,-0.91363,-0.20921,-0.42268,4.20196500000005,0.27632,1.94594,-0.56186,4.37,0.72388,-2.2021499999999996,-0.97619,1.3756,517.5,0.003496,2.3095,0.0,1.3767,-26372.28
15779,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.001759,0.4224,0.016725,0.079691,0.4224,0.020505,0.033613,0.04265,0.23862,0.32952,5.599,0.008371,31652.0,1.4642,0.20442,0.047414,0.99163,-21.22,0.039595,3.0603,42.376,0.86583,2796.5
15780,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.30308,-0.70791,-0.32543,-1.00064,-1.86106,-0.32543,-0.31869,-0.30948,2.8579,1.2231,3.7589,-0.32797,-6547.7,1.0452,-0.31008,-0.19054,1.328,-310.77,0.16224,0.61568,14.977,-1.6356,-3371.3
15781,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.18898,-0.49894,-0.55123,-0.611,-0.51299,-0.55123,-0.5391808,-0.14565,0.40585,0.38466,3.5027,-0.048998,-1944.2,0.88221,-0.093318,-0.41711,1.049,-89.033,1.0746,2.4783,22.727,-1.7237,-1021.9
15782,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.029689,0.35364,0.0,-0.18081,0.062858,-0.039485,-0.021885,0.00806,0.4056,0.243,4.2713,-0.011488,-3377.0,1.0084,0.71501,-0.065929,1.0053,-45.481,-0.13758,4.0552,10.446,0.49759,18404.0
15783,risky_upgrade,1,1,B,BB,B→BB,1,-0.022449,0.65674,-0.001956,-0.013793,0.31693,-0.07442,-0.074492,0.02901,0.26382,0.10803,3.6654,-0.037941,-63.83,0.98743,0.24598,-0.002545,1.0003,-17.864,0.009545,8.8603,14.209,0.829,3355.9
15784,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.01057,0.054984,-0.024824,0.23939,-0.064132,-0.039308,0.041857,-0.01057,0.25336,0.20237,2.924,0.011211,200.97,1.0452,-0.80138,-0.05168,1.0106,-38.213,-0.7149,4.8892,61.992,1.3767,-8775.2
15785,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.8681929,-0.7113339999999999,-1.880592,-1.00064,-1.86106,-1.034518,-0.5391808,-0.5750552000000001,2.0664,0.92802,2.8314,-0.6627794,-3144.8,1.1384,-0.049528,-0.7,1.6584000000000014,-278.03,0.84005,0.43499,0.1783,-3.5025279999999994,-521.93
15786,risky_upgrade,1,3,B,BB,B→BB,1,-0.18054,0.5822,-0.20377,-0.013116,0.524,-0.1906,-0.17078,-0.10587,0.36464,0.29599,3.9921,-0.10863,-128.79,1.0767,-0.13648,-0.46033,1.1086,-63.806,-0.38888,3.0474,57.608,0.97183,-1290.4
15787,risky_upgrade,1,1,B,BB,B→BB,1,0.092375,0.26674,0.0,0.25081,0.19372,0.24888,0.16512,0.082892,0.18743,0.46227,4.2193,0.096175,4156.0,1.0452,0.14622,0.18874,0.90309,-2.2871,0.51837,2.3487,58.634,14.59,1882.2
15788,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.10663,0.23539,0.0,0.001027,0.16519,-0.14673,-0.3852,-0.11636,0.60485,0.22347,3.1951,-0.076963,1.61,0.90525,-0.19215,-0.39309,0.89594,-7.9681,-0.61483,3.3783,8.0038,0.37298,-1928.2
15789,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.02434,0.6895,0.0,0.25438,0.65405,0.34995,0.17543,0.046825,0.007348,0.065599,3.817,0.035989,1669.0,1.0303,0.048684,0.56552,0.96348,3.0397,0.21086,15.755,16.607,1.5812,525.97
15790,risky_upgrade,1,1,B,BB,B→BB,1,0.00571,0.32233,0.006245,-0.098966,0.14584,0.012436,0.037678,0.034425,0.61507,0.48261,4.6627,0.01791,-4551.4,0.80777,0.37022,0.021014,0.98209,-133.02,0.042818,2.1099,65.707,0.63556,6523.9
15791,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.060168,0.4647,-0.11783,-0.094029,0.25246,-0.12317,-0.10438,-0.021712,0.26447,0.1851,4.6823,-0.02914,-4524.0,0.81739,-0.58692,-0.23267,1.0291,-27.373,-0.46674,5.2495,15.114,0.82302,-4486.3
15792,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.33746,0.29339,-0.85313,-0.50242,0.29339,-0.85313,-0.5391808,-0.25667,0.22512,0.18512,3.5596,-0.27463,-1822.5,0.58243,-0.031317,-1.2779,1.2746,-60.979,-2.9078,4.238,8.7178,0.35143,-335.55
15795,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.12053,0.1042,0.0,-0.18929,-0.12181,-0.54769,-0.35771,-0.10853,0.27525,0.24958,3.2156,-0.11103,-311.0,0.81918,-0.088047,-0.41844,1.1129,-35.509,-2.9482139999999997,3.6003,16.548,0.35509,-934.09
15797,risky_upgrade,1,1,B,BB,B→BB,1,-0.03606,0.44026,-0.032736,-0.096661,0.36603,-0.033788,-0.021389,0.017504,0.19047,0.18045,4.4704,-0.014785,-2855.4,1.0452,0.31565,-0.06205,1.0148,-29.91,-0.089436,5.4608,15.007,0.79738,4339.2
15798,risky_upgrade,1,1,CCC,B,CCC→B,1,0.13781,0.22111,0.25638,0.001185,0.22111,0.35172,0.39548,0.13378,0.27733,0.2898,4.4808,0.023097,35.86,0.65856,0.062181,0.45157,0.9769,-70.18,1.1595,3.5322,70.611,1.0054,772.43
15799,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.036928,0.76651,0.0,0.054553,0.085549,0.0006,-0.024531,0.022764,0.11998,0.097229,3.6005,-0.010441,217.45,0.73168,0.19884,-0.060094,1.0041,-15.74,-0.016167,10.141,22.558,1.0747,1956.0
15800,risky_upgrade,1,1,CCC,B,CCC→B,1,0.036068,0.004981,-0.45243,-0.036665,-0.15265,0.10902,0.19338,0.047976,0.11884,0.11582,2.5013,0.027318,-11.63,1.085,0.099233,0.37522,0.9585,-5.8487,2.8106089999999995,8.8766,3.9407,0.020448,1075.3
15801,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.046751,-0.63681,-0.46161,-0.72856,-0.69143,-0.69147,-0.10306,-0.043607,0.3348,0.3291,3.2627,-0.022054,-1334.0,2.4805,-0.32611,-0.14281,1.0411,-90.397,0.36095,2.908,36.129,-3.5025279999999994,-2927.1
15802,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.3321,0.90147,0.0,0.81254,-0.018306,0.094625,-0.53365,-0.08119,-0.2414,0.031794,2.3481,-0.20843,181.1,0.43694,-0.014648,-2.09503,1.2017,104.53,-0.57789,25.997,0.48111,10.137,-172.93
15804,risky_upgrade,1,2,B,BB,B→BB,1,-0.009188,0.58495,-0.15013,0.574,0.48508,-0.12979,0.003225,0.022765,0.10998,0.11278,2.8842,0.001064,439.67,0.44835,0.14851,0.049006,0.99155,23.594,0.034772,8.8733,32.958,53.404,1806.9
15806,risky_upgrade,1,1,BBB,A,BBB→A,0,0.003173,0.52674,0.0,0.012127,0.092894,1.22,0.040476,0.025569,0.23393,0.23607,2.0926,0.020145,1.501,0.71609,0.24732,0.048515,0.99133,-61.231,0.03471,4.2999,61.93,1.0118,3362.3
15807,risky_upgrade,1,1,B,BB,B→BB,1,-0.8681929,0.67254,-0.089867,0.66557,-0.081791,1.0471,-0.037432,0.012481,-0.6269029,3.241538000000006,2.9675,-0.6627794,617.64,0.31632000000000005,7.4916,-0.052499,1.6584000000000014,2879.174999999992,-0.022634,0.293002,380.53370000000007,15.124,37403.399999999994
15809,risky_upgrade,1,3,B,BB,B→BB,1,-0.13807,0.24593,-0.18524,-0.24721,-0.16925,-0.40836,-0.10428,-0.077297,0.62558,0.4061,3.8561,-0.061429,-1775.0,0.75606,-0.701,-0.2959,1.0642,-145.27,2.8106089999999995,2.2521,91.143,0.4988,-2968.5
15810,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.005345,0.19618,0.016903,-0.13016,0.19618,0.016903,0.015389,0.013576,0.19473,0.20517,4.0899,0.002549,-1601.0,0.88077,0.5101,0.021052,0.99745,-38.307,0.086162,4.8865,25.592,0.59965,5502.2
15812,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.50782,-0.52538,-1.2069,-1.00064,-0.7209,-0.51471,-0.14272,-0.5750552000000001,3.4743,2.2502,4.4235,-0.16366,-35965.0,1.0452,-0.22808,-0.20417,1.3314,-767.97,0.5921,0.293002,45.826,-0.63083,-1789.8
15813,risky_upgrade,1,0,CCC,B,CCC→B,1,0.3816567000000009,-0.7113339999999999,-1.880592,-1.00064,-1.86106,1.1608,0.66598,0.36749,2.1815,3.0025,1.94594,0.21084,-33.42,1.0452,0.17979,0.1551,0.6424,-995.14,-0.17907,0.42204,0.0,-3.5025279999999994,2353.4
15814,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.33843,-0.7113339999999999,-1.880592,-1.00064,-1.86106,-0.69383,-0.42729,-0.46361,2.8803,1.8471,2.6085,-0.30642,-1339.4,1.0452,-0.35586,-0.20606,1.3036,-669.43,0.22919,0.41413,0.54743,-2.539,-2273.8
15815,risky_upgrade,1,1,B,BB,B→BB,1,0.015259,0.12398,-0.21991,0.10007,0.084742,0.078927,0.16541,0.019824,0.17309,0.19466,3.1844,0.036715,153.0,1.0452,0.32577,0.090127,0.97633,1.9021,0.25637,5.1464,5.62,5.1472,3577.6
15816,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.28759,0.34493,-0.29929,-0.27764,0.34493,-0.30611,-0.30388,-0.18888,0.4827,0.40065,4.6113,-0.20854,-11345.0,0.67209,-0.085063,-0.49381,1.2085,-112.63,-0.86768,2.0653,43.885,0.52441,-935.68
15818,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.084977,-0.42074,-0.11428,-0.87511,-0.4748,0.5486,-0.5391808,-0.05505,0.2205,0.21866,2.9661,-0.17212,-809.35,1.0452,-0.16206,-0.27312,1.0633,-52.431,0.88649,3.8963,0.90362,-0.82581,-1769.1
15819,risky_upgrade,1,3,B,BB,B→BB,1,-0.25595,0.49985,-0.22158,-0.27628,-0.059298,-0.22158,-0.22593,-0.088124,0.78535,0.32639,4.3894,-0.14771,-6771.8,0.68398,-0.28917,-0.4548,1.1477,-107.08,2.8106089999999995,2.6695,32.576,0.63346,-3332.2
15820,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.086267,0.48888,-0.05792,0.39819,-0.23664,-0.17872,-0.17872,-0.03645,0.10242,0.16534,1.94594,-0.061358,32.93,1.0452,-0.16048,-0.34966,1.0614,-23.619,-0.36557,5.6986,70.399,5.3907,-1757.2
15821,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.18093,0.84095,-0.35723,0.79847,0.84095,-0.35665,-0.33306,-0.16896,0.015404,0.071027,3.0179,-0.13729,832.01,0.93321,-0.016916,-2.09503,1.1373,28.793,-0.42479,12.379,98.188,19.678,-174.5
15822,risky_upgrade,1,1,CCC,B,CCC→B,1,0.018494,0.18156,0.04465,0.15273,0.17802,0.055631,0.075931,0.022905,0.22941,0.2506,4.8867,0.022325,11767.0,1.2782,0.27623,0.07145,0.97768,-34.923,0.25082,4.0816,51.712,2.6437,3922.0
15823,risky_upgrade,1,1,BBB,A,BBB→A,0,0.070888,0.49509,0.0,0.19717,0.43375,0.4413,0.16456,0.10275,0.28048,0.30874,2.9283,0.09246,167.15,0.90625,0.080969,0.28131,0.93291,-76.361,0.24058,3.525,119.5,1.6618,1007.7
15824,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.002687,0.92907,0.0,0.8898208000000005,0.020953,0.33426,-0.37963,0.017217,-0.13573,0.014425480000000001,4.1381,-0.083464,12820.0,1.0452,0.014723,-0.4896,0.98551,66.963,-0.008661,57.91630000000018,0.0,18.261,330.41
15825,risky_upgrade,1,1,CCC,B,CCC→B,1,0.34019,0.78327,-0.14452,0.54088,0.15612,0.33159,-0.091041,0.33874,-0.11313,0.12412,3.7995,0.018314,3409.1,1.0452,0.032968,2.389,0.69052,143.75,0.44841,7.0526,30.696,2.4464,362.56
15827,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.021767,-0.7113339999999999,-1.880592,-1.00064,-1.86106,-1.034518,-0.14674,-0.045451,0.25034,0.27333,2.6299,-0.015089,-748.45,1.0452,-0.52336,-0.16888,1.0166,-84.247,0.26299,3.5699,19.12,-3.5025279999999994,-2276.9
15828,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.035548,0.37858,0.046136,0.061231,0.27004,0.060462,0.083127,0.084496,0.47856,0.42416,4.8698,0.055699,4537.2,0.78567,0.15614,0.1262,0.9443,-40.801,0.17085,2.4966,58.978,0.82359,2122.2
15829,risky_upgrade,1,1,B,BB,B→BB,1,-0.083448,0.25127,0.0,-0.044375,-0.086163,-0.0634,-0.13513,-0.036913,0.31876,0.30182,3.2041,-0.058919,-71.0,2.54,-0.48767,-0.20644,1.0512,-63.689,-0.68291,3.0743,55.69,0.85017,-3323.8
15830,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.35685,0.013522,-0.21204,-0.33364,-0.029094,-0.54592,-0.3368,-0.27024,1.2237,0.51796,2.697,-0.40272,-166.05,0.57325,-0.18437,-0.46056,1.2574,-157.73,2.8106089999999995,1.3647,49.39,0.01876,-1661.2
15831,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.17899,0.80293,0.0,-0.036455,0.73151,-0.43855,-0.32237,-0.033293,0.18923,0.123,2.2417,-0.32172,-6.36,1.6024,-0.20141,-0.65333,1.0873,-38.089,-0.13292,6.1337,26.465,0.91964,-2156.1
