,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,working_capital_to_assets,Attr49,Attr38,retained_earnings_to_assets,Attr25,net_profit_to_assets,Attr13,Attr24,Attr35,Attr30,Attr52,Attr55,Attr41,Attr56,Attr29,Attr12,Attr57,Attr63,Attr21,Attr58,Attr15,cash_to_current_liabilities
15441,risky_upgrade,1,2,CCC,B,CCC→B,1,0.1032,-0.15567,0.34597,-0.27298,-0.40563,-0.18521,-0.16703,-0.15277,-0.2781,0.5864,0.46492,403.0,-0.12626,-0.00739,3.5916,-0.2833,-0.53535,1.696,0.63902,0.92105,-1288.4,-30.887
15442,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.13478,-0.5857,0.2162,0.0,0.072483,-0.18291,-0.53378,0.88632,0.0,0.72189,0.69715,-12970.0,-0.055222,-0.21781,4.9833,-0.67186,-0.846,1.1779,1.0019,1.2178,-580.54,-151.63
15443,risky_upgrade,1,2,CCC,B,CCC→B,1,0.14778,-0.13753,0.452,0.0,0.22918,-0.32964,-0.16503,-0.48587,-0.12885,0.33371,0.24523,1.3064,-0.12304,0.17099,4.9323,-0.6734,-0.78711,3.5783,0.91121,0.94498,-744.71,-36.325
15444,risky_upgrade,1,1,B,BB,B→BB,1,0.24603,0.010827,0.66521,-0.49675,-0.4679,0.028856,0.027814,0.86191,0.1544,0.066086,0.070272,32.57,0.043669,0.031377,2.1218,0.1065,0.04338,14.691,0.70305,0.96415,893.25,12.515
15445,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.28907,0.036075,0.62886,-0.052801,-0.0287,0.024305,0.019132,0.16118,0.14134,0.13936,0.13195,836.0,0.14147,0.047932,3.4612,0.097612,0.064664,7.9599,1.115,0.95687,4033.4,19.972
15446,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.12146,-0.14112,0.22884,0.075622,0.13071,-0.25196,-0.14529,0.058709,-0.24231,0.44242,0.2069,-604.0,-0.10501,0.000812,3.6966,-0.60825,-1.1011,4.1864,0.86128,1.0003,-1116.8,-56.725
15447,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.53881,-0.072342,-0.19281,-0.1619,-0.37189,-0.25151,-0.10214,-0.38659,-0.5391808,0.48386,0.316,-951.0,-0.22477,-0.12379,3.2467,-0.22319,1.2484,2.185,0.85534,0.84681,-1743.1,-79.63
15448,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.17126,-0.19311,-0.017572,-0.50891,-0.74976,-0.24085,-0.19273,-0.38156,-0.20404,0.88025,0.72647,-93.56,-0.18237,-0.17682,2.7374,-0.24412,2.8106089999999995,1.1697,0.83798,1.1772,-1669.9,-123.45
15449,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.42446,-0.10545,0.19877,-0.24249,-0.2619,-0.21547,-0.16101,-0.82142,-0.1726,0.58399,0.50188,-15761.0,-0.19209,0.058882,4.5697,-0.2723,-1.1537,1.6912,1.0378,0.90616,-1377.6,-156.63
15450,risky_upgrade,1,1,B,BB,B→BB,1,0.43458,-0.032322,0.91612,0.0,-0.092924,-0.092924,-0.016212,1.0048,-0.11232,0.011622,0.021277,442.24,-0.045041,-0.029333,3.0076,-1.1078,-0.10143,45.649,0.87401,1.0296,-493.2,32.999
15452,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-1.00064,-0.8681929,-0.50568,-0.45943,-0.59271,-0.43904,0.14923,-0.85285,-0.5391808,1.366,0.82549,-2879.0,0.2156,-0.51803,3.4067,-0.31909,0.86822,0.79801,1.7528,1.271,3354.0,-415.89
15453,risky_upgrade,1,1,BBB,A,BBB→A,0,0.013657,0.035802,0.71678,0.0,0.16583,0.16583,0.1108,0.2141,0.19177,0.10648,0.086463,147.26,0.033107,0.064232,4.0327,0.87477,0.25049,12.199,1.0452,0.92991,372.94,-10.23
15454,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.30456,-0.004171,0.21435,-0.01071,0.15362,-0.01071,0.028126,-0.001943,0.046284,0.45397,0.44586,-6023.0,0.27746,0.048052,4.2961,-0.002473,-0.069717,2.3561,0.92204,0.95195,5933.8,-141.3
15455,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.31601,-0.086431,0.48962,-0.23187,0.42109,-0.23187,-0.066353,-0.23192,-0.1884,0.19,0.15552,-22872.0,-0.1244,-0.069245,4.8596,-0.50695,-0.55064,6.0135,0.91543,1.0692,-1051.8,-46.156
15456,risky_upgrade,1,2,CCC,B,CCC→B,1,0.026407,-0.13304,0.31342,0.0,0.072442,-0.24855,-0.26983,0.22616,-0.13471,0.71862,0.84784,296.0,-0.18006,0.40409,4.0496,-0.52816,-0.93115,1.9574,0.83058,0.7434,-972.07,-208.13
15457,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.028832,0.039098,0.47804,0.0,0.31846,0.15177,0.089429,0.3116,0.13143,0.2134,0.2091,589.81,0.10199,0.050345,4.3108,0.36313,0.36463,5.0134,1.215,0.93019,912.73,-32.359
15458,risky_upgrade,1,2,CCC,B,CCC→B,1,0.37693,-0.017997,0.63288,-0.15821,-0.22269,-0.064464,-0.0587,-0.064464,-0.025994,0.79727,0.32539,3009.0,-1.4786,0.09627,3.9022,-0.17564,-0.52284,2.9922,1.0452,0.89803,-4964.1,-78.321
15459,risky_upgrade,1,2,CCC,B,CCC→B,1,0.43179,-0.085596,0.90931,-0.011849,0.78227,-0.12017,-0.007185,-0.13202,-0.16427,-0.042947,0.03317,202.97,-0.22005,-0.063742,2.6722,-1.3251,-0.13491,28.337,0.92923,1.045,-2159.7,50.902
15461,risky_upgrade,1,1,CCC,B,CCC→B,1,0.023335,-0.020298,0.40705,0.0,0.25946,-0.03949,-0.027159,-0.026632,-0.070986,0.39855,0.090275,48.98,-0.6699,0.36828,3.322,-0.2869,-0.097017,10.563,0.93049,0.61268,-5482.3,-0.83576
15462,risky_upgrade,1,2,CCC,B,CCC→B,1,0.75913,-0.3862,0.92763,0.0,0.40095,-0.18827,-0.20188,-0.18827,-0.27746,0.092817,0.078718,216.2,-0.018994,-0.43522,2.4545,-2.09503,-0.20296,8.8083,1.0452,1.2546,-205.26,97.671
15463,risky_upgrade,1,2,CCC,B,CCC→B,1,0.8898208000000005,-0.8681929,0.9843212,0.0,-1.249,-0.5767976,-0.5750552000000001,-1.034518,-0.5391808,-0.6269029,0.014425480000000001,332.99,-0.000156,-0.6627794,2.5335,-2.09503,-1.2557,25.179,1.0452,1.6584000000000014,-1.6491,218.26
15464,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.4906,-0.097279,-0.4284,-0.27542,-0.9179,-0.5767976,-0.089924,-0.88951,-0.5391808,0.23067,0.1892,-75.17,-0.086109,-0.094196,2.1853,-0.45207,1.0859,4.8271,2.5759,1.0943,-941.79,-27.096
15465,risky_upgrade,1,2,CCC,B,CCC→B,1,0.8898208000000005,-0.8681929,0.98217,0.0,0.88974,-0.52873,-0.5750552000000001,-0.52873,-0.066646,-0.48241,0.19164,535.55,-0.008098,-0.6627794,2.7366,-2.09503,-0.53833,0.81893,1.0452,1.6584000000000014,-12.306,108.17
15466,risky_upgrade,1,1,B,BB,B→BB,1,0.28143,0.047662,0.50824,0.19454,0.42855,0.19454,0.058901,0.24284,0.23084,0.073196,0.11371,4061.5,0.073474,0.053059,4.1593,0.50738,0.45394,9.2873,1.481,0.94694,778.33,5.1795
15469,risky_upgrade,1,1,CCC,B,CCC→B,1,0.042745,-0.13783,0.8691,0.018509,0.01376,-0.036523,-0.14916,-0.26405,-0.032551,0.4701,0.46923,114.94,-0.12913,0.9867157000000019,3.4296,-0.27936,-0.042024,1.873,0.61594,0.0475312,-1306.5,-45.053
15470,risky_upgrade,1,1,BBB,A,BBB→A,0,0.31944,0.14087,0.36802,0.0,0.33645,0.4377,0.14839,0.80987,0.63258,0.003813,0.16798,506.0,0.032501,0.14413,3.1998,1.007,1.1894,6.9451,2.1292,0.85484,354.16,30.715
15472,risky_upgrade,1,1,B,BB,B→BB,1,0.28382,0.035971,0.47917,0.10046,0.47917,0.10046,0.041564,0.13181,0.15591,0.1276,0.14201,2331.4,0.092949,0.043212,3.9146,0.26142,0.20965,7.3599,1.2116,0.95679,1193.2,-9.8168
15473,risky_upgrade,1,1,CCC,B,CCC→B,1,0.8898208000000005,0.3816567000000009,0.9326,0.007534,0.92524,0.185,0.7681938000000001,0.16251,-0.037644,0.60653,0.24987,7917.3,0.019669,-0.6627794,3.9109,7.1319,0.19837,1.581,0.31632000000000005,0.32727,114.12,2879.174999999992
15474,risky_upgrade,1,2,CCC,B,CCC→B,1,0.30314,-0.38005,0.84343,0.046059,0.26257,-0.20352,-0.34192,-0.49353,-0.23656,0.65281,0.19489,420.04,-0.072614,-0.44414,3.1416,-1.3042,-0.31201,3.4131,0.31632000000000005,1.3269,-696.88,106.28
15475,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.14543,-0.055186,0.19382,-0.20061,0.19382,-0.20061,-0.046138,-0.20061,-0.068907,0.29187,0.23338,-845.7,2.899,-0.27529,3.7646,-0.2534,-1.0351,3.36,0.82622,1.2753,-2354.5,-64.468
15476,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.14444,-0.094342,0.40696,-0.18076,0.37873,-0.18076,-0.047767,-0.18406,-0.24747,0.1867,0.17838,-12092.0,-0.096773,-0.080649,4.9228,-0.31445,-0.47727,5.1877,0.94417,1.0806,-1544.0,-36.948
15477,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.79093,-0.35605,-0.7113339999999999,-0.95719,-1.4145,-0.51038,-0.30564,-0.35042,-0.43394,1.027,0.84649,-444.28,-0.14147,-0.29033,2.7495,-0.28498,0.64486,0.83277,1.0452,1.29,-1434.0,-138.15
15478,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.15579,-0.26462,0.063054,0.0,0.042214,-0.19877,-0.15862,-0.19877,-0.14898,0.94775,0.82556,-456.0,-0.21396,-0.15947,3.4664,-0.21296,-2.9482139999999997,1.0007,1.0452,1.2051,-2307.8,-57.414
15479,risky_upgrade,1,1,B,BB,B→BB,1,-0.13129,-0.021092,0.43921,-0.004554,0.36409,-0.004554,0.040146,0.008533,0.010285,0.58991,0.57664,-3314.0,0.48989,0.04866,4.4021,0.01575,-0.012507,1.8229,0.9156,0.95134,5679.1,-149.3
15480,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.3698,-0.078426,0.007778,0.0,-0.022606,-0.079296,-0.001558,0.027048,-0.12941,0.37696,0.36229,-608.55,-0.61051,-0.049594,3.2163,-0.079918,-2.9482139999999997,2.6298,0.51721,1.0298,-26372.28,-57.598
15483,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.38239,-0.12496,0.15098,-0.53098,-0.85707,-0.32609,-0.079381,-0.32609,-0.24149,0.73909,0.28923,-126.33,-0.50685,-0.089639,2.519,-0.38408,0.46206,3.1731,1.0452,1.1196,-2911.3,-66.951
15484,risky_upgrade,1,2,CCC,B,CCC→B,1,0.008791,-0.13748,0.54839,-0.18458,0.35206,-0.18458,-0.11584,-0.20222,-0.15067,0.45659,0.30042,265.65,-0.19052,-0.051537,4.4803,-0.45952,-0.52428,3.1655,0.94647,1.0515,-1439.4,-44.568
15485,risky_upgrade,1,2,B,BB,B→BB,1,0.076329,-0.17681,0.54549,-0.12891,0.21564,-0.12891,-0.072497,-0.12048,-0.10337,0.82331,0.42813,2107.3,-0.51449,-0.095152,4.441,-0.28619,-0.59781,2.1328,0.7667,1.0952,-4210.2,-66.954
15487,risky_upgrade,1,2,CCC,B,CCC→B,1,0.0,-0.58259,0.9843212,-1.880592,0.9445156000000003,-0.5767976,-0.37896,-1.034518,-0.5391808,0.0,0.014425480000000001,0.0,0.0,-0.14732,1.94594,0.17239,-1.7384,5.0876,1.0452,1.1473,0.0,0.0
15488,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.53493,-0.23811,-0.43015,-0.91628,-1.4826,-0.56633,-0.27216,-0.56633,-0.46773,1.0629,0.55468,-266.84,-0.14943,-0.032755,2.698,-0.39599,0.46344,1.455,1.0452,1.046,-1431.6,-190.95
15489,risky_upgrade,1,2,B,BB,B→BB,1,0.003675,-0.008793,0.6613,-0.042012,0.28725,-0.038906,-0.031777,-0.039273,0.023241,0.21417,0.28065,37.0,-1.5158,0.019554,4.0029,-0.11612,-0.058833,3.5145,1.0452,1.0075,-3273.0,-25.997
15490,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.44576,-0.29434,-0.27233,-0.22103,-0.27975,-0.38236,-0.29492,-0.55195,-0.2842,1.0278,0.38004,-101.04,-0.12912,-0.22987,2.3554,-0.60685,1.404,1.9623,0.949,1.264,-1273.6,-118.52
15492,risky_upgrade,1,2,BB,BBB,BB→BBB,0,0.24415,-0.39162,0.84463,-1.089,-0.11266,-0.095584,-0.015417,-0.83644,-0.13168,1.0124,0.21824,838.17,-0.50203,-0.23728,3.5357,-0.63725,-0.2744,3.6997,1.4764,1.1587,-26372.28,61.588
15495,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.68208,-0.31208,-0.22344,0.0,-0.30621,-0.48675,-0.39103,-0.46293,-0.34881,1.0751,0.78552,-8391.0,-0.1327,-0.29225,4.09,-0.40356,1.6236,0.98353,1.0452,1.2586,-1016.4,-199.57
15496,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.15372,-0.14577,0.079165,0.0,-0.000795,-0.15012,-0.16911,-0.13023,-0.10755,1.1183,0.99004,-1538.0,-0.31534,-0.13104,4.0002,-0.16303,-1.8963,0.89211,1.0452,1.1322,-2419.4,-287.05
15497,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.12255,0.043706,0.23621,0.0,0.22899,0.056257,0.036822,0.16823,0.006038,0.41298,0.39034,-2239.5,0.24309,0.003253,4.2618,0.075556,0.24277,2.4934,0.98818,0.97188,4102.1,-114.07
15498,risky_upgrade,1,1,B,BB,B→BB,1,0.024421,0.010418,0.09575,-0.049232,-0.047412,0.00182,0.010954,0.002508,0.039585,0.72183,0.64318,97.0,0.83511,0.027587,3.599,0.002774,-0.05227,1.5848,1.0452,0.93574,24064.0,-184.17
15499,risky_upgrade,1,1,B,BB,B→BB,1,-0.12005,0.062367,0.52476,-0.17773,0.21395,0.035337,0.029727,0.9445,-0.020173,0.50206,0.3092,-1499.0,0.26849,0.091339,4.0964,0.10499,0.11327,3.5317,1.2387,0.9486,6168.0,-90.048
15500,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.3714,-0.46484,0.1123,-0.36247,0.021357,-0.36247,-0.23463,-0.36247,-0.33387,0.82368,0.60166,-9699.0,-0.14706,-0.37899,4.4169,-0.43885,-2.9482139999999997,1.2053,0.70664,1.379,-1432.8,-109.53
15501,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.15262,-0.033642,0.42024,-0.052741,0.26207,-0.052741,-0.014372,-0.051833,-0.034027,0.40824,0.33213,-1979.7,-2.2021499999999996,0.025904,4.113,-0.089592,-0.20125,3.0909,1.0372,0.9741,-10463.0,-103.79
15502,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.031277,-0.032288,0.17556,0.0,-0.034107,-0.034107,0.002635,0.16386,-0.020708,0.58987,0.49519,-52.5,1.3556,-0.012652,3.2249,-0.041369,-1.4004,1.9853,0.92894,1.0207,37403.399999999994,-15.405
15504,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.68333,-0.22598,-0.48504,-0.51798,-0.48504,-0.51798,-0.23073,-0.51798,-0.42447,0.6777,0.56748,-11216.0,-0.12197,-0.21215,4.2152,-0.36491,1.0679,1.4538,1.0997,1.2122,-1088.2,-168.7
15505,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.19798,0.053316,0.39703,0.001228,0.16749,0.088671,0.038475,0.22499,0.13214,0.28495,0.21717,-2983.0,0.1812,0.11859,4.178,0.18234,0.51247,4.7392,1.1817,0.87703,2749.4,-57.814
15508,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.19497,-0.5567,0.081949,-0.38339,0.081949,-0.38339,-0.47326,-0.38339,-0.3956,1.1687,0.72608,-4919.6,-0.078969,-0.61904,4.402,-0.43121,-2.9482139999999997,0.85067,0.31632000000000005,1.619,-906.63,-183.26
15509,risky_upgrade,1,1,B,BB,B→BB,1,0.38192,-0.08069,0.52741,0.0,0.42988,-0.079521,-0.0567,1.0086,-0.057833,0.47752,0.30254,2623.9,-0.488,-0.058669,3.837,-0.24554,-0.15078,3.0436,0.9796,1.1119,-3086.2,-66.52
15511,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.11929,-0.37658,0.40094,-0.43082,0.35346,-0.43082,-0.4053,-0.43082,-0.34611,0.59417,0.43591,-2567.4,-0.06214,-0.27814,4.3329,-0.77817,-1.2189,1.7948,0.60925,1.2781,-544.78,-122.45
15513,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.52453,-0.18242,-0.085139,0.0,-0.087926,-0.14367,-0.21654,-0.14367,-0.11585,1.5158,1.416,-941.0,-0.32002,-0.17823,3.2538,-0.13238,1.6874,0.59938,1.0452,1.0611,-2812.2,-247.18
15514,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.052163,0.01795,0.48618,0.075218,0.47249,0.075218,0.046683,0.075218,0.0894,0.18837,0.20932,1560.3,0.13032,0.036194,4.4758,0.14639,0.1592,4.9569,0.90944,0.96381,1619.4,-33.335
15516,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.034903,-0.033915,-0.021577,-0.059802,-0.038041,-0.026111,-0.019503,-0.082766,-0.051258,0.74912,0.73165,-106.0,-0.75006,-0.038121,3.4824,-0.025556,1.2101,1.3103,1.084,1.0148,-14282.0,-128.59
15517,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.14337,-0.7113339999999999,-0.73898,-1.1397,-0.40073,-0.17012,-0.40073,-0.298,0.91557,0.83306,-2047.0,-0.25349,-0.13348,3.1688,-0.1903,0.3624,1.0589,1.0452,1.1336,-2026.2,-248.69
15518,risky_upgrade,1,2,CCC,B,CCC→B,1,0.1505,-0.002214,0.1505,-0.24108,-0.078225,-0.070403,-0.010126,-0.039341,-0.068893,0.26311,0.38604,32.9,-2.2021499999999996,-0.035465,2.3397,-0.023156,-0.46778,2.2868,1.0,0.98431,-15763.0,13.336
15519,risky_upgrade,1,2,CCC,B,CCC→B,1,0.47701,-0.039171,0.51969,-0.17055,0.3887,-0.095675,-0.044223,-0.096408,-0.31128,0.22728,0.21243,182.08,-0.28596,-0.15967,2.5817,-0.20073,-0.1841,4.0592,1.0452,1.0302,-2033.3,47.711
15520,risky_upgrade,1,1,B,BB,B→BB,1,-0.015631,0.000538,0.38274,0.013272,0.098332,0.013272,0.030094,0.014109,0.037158,0.47308,0.31341,-1403.9,0.35637,0.025109,4.9534,0.027591,0.13497,3.2728,1.2546,0.97489,5767.0,-75.71
15521,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.20288,-0.7113339999999999,-0.40588,-1.3196,-0.40588,-0.15928,-0.40588,-0.34433,1.0387,0.88856,-40775.49,-0.26428,-0.14672,5.0547,-0.19229,0.30759,0.98141,0.60673,1.1467,-2386.7,-287.52
15522,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.19494,-0.7113339999999999,-1.880592,-1.86106,-0.5767976,-0.19961,-0.86022,-0.5391808,0.91484,0.75941,-8638.0,-0.15729,-0.068592,3.5103,-0.21969,0.32344,1.1006,0.75802,1.0632,-1682.0,-263.41
15523,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.4139,-0.31566,0.00503,-0.31065,0.000251,-0.31065,-0.23823,-0.31065,-0.24427,0.94615,0.78424,-6588.5,-0.1821,-0.20849,4.2019,-0.32717,-2.9482139999999997,1.0551,0.93666,1.2085,-1459.4,-261.94
15524,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.048765,-0.7113339999999999,-1.880592,-1.6149,-0.3049,-0.04792,-0.29466,-0.35985,0.53782,0.37307,-3516.3,-0.80482,-0.0747,3.342,-0.14733,0.19164,2.4088,1.0452,1.0329,-4096.6,-127.55
15525,risky_upgrade,1,2,CCC,B,CCC→B,1,0.29623,0.083231,0.30064,-0.30074,-0.005361,0.024915,0.036821,1.0263,-0.5391808,0.7829,0.40893,54.763,0.26316,-0.6627794,2.2669,0.035626,0.082873,1.2616,0.3253,1.6584000000000014,7857.0,-1.3439
15527,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,0.3816567000000009,-0.7113339999999999,-1.7657,-1.6641,0.037645,0.20737,0.026151,0.087912,4.20196500000005,3.241538000000006,-11240.0,1.0065,0.50064,3.6418,0.014227,-0.022869,0.293002,0.96405,0.32979,25656.0,-2978.4999999999995
15528,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.38795,-0.038526,-0.17214,-0.13503,-0.20148,-0.066447,-0.052632,-0.066447,-0.040508,0.93104,0.83134,-940.0,-0.80922,0.11965,3.3844,-0.057092,0.36784,1.0848,1.0452,0.89411,-6486.1,-169.7
15529,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.085459,-0.65254,-0.060226,-0.65254,-0.060226,-0.004076,-0.060226,-0.063423,1.0624,0.99929,-40775.49,-2.2021499999999996,-0.074749,4.8016,-0.040606,0.092296,0.93111,1.1178,1.0747,-26372.28,-342.26
15530,risky_upgrade,1,0,CCC,B,CCC→B,1,0.23526,-0.8681929,0.63244,-1.880592,-1.86106,-0.5767976,-0.5750552000000001,-1.034518,-0.42519,4.20196500000005,0.80415,64.94,-2.2021499999999996,-0.6627794,2.441,-1.8563,0.18094,0.293002,1.0452,1.6584000000000014,-5667.2,1032.2
15532,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.24481,-0.14971,0.28507,0.0,-0.11816,-0.29821,-0.1187,-0.24406,-0.071614,0.3947,0.30136,-2760.0,-0.14465,-0.034246,4.0521,-0.41372,-2.9482139999999997,2.9401,1.0452,1.122,-1410.1,-54.627
15533,risky_upgrade,1,1,BBB,A,BBB→A,0,0.19088,0.040277,0.21187,-0.06759,0.1815,0.21872,0.052491,1.2314,0.32768,0.1026,0.1169,314.29,0.070587,0.046349,3.2166,0.41539,1.0324,8.9702,1.3528,0.95381,775.19,10.259
15534,risky_upgrade,1,2,CCC,B,CCC→B,1,0.048843,0.0,0.38692,0.0,0.28866,-0.044586,-0.047955,-0.04011,-0.10826,0.64806,0.67806,863.95,-0.92503,0.10585,4.2477,-0.079095,-0.13732,1.6494,1.0452,1.0438,-5528.4,-124.89
15535,risky_upgrade,1,1,CCC,B,CCC→B,1,0.099883,-0.022383,0.9843212,0.0,-0.008128,-0.008128,0.015782,1.3963,0.004703,-0.018311,0.014425480000000001,157.06,0.00284,0.001887,3.1966,-2.09503,-0.008155,57.91630000000018,0.64258,1.0077,30.94,14.595
15536,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.37449,-0.39337,-0.29011,-0.83338,-0.29011,-0.34409,-0.30126,-0.26723,2.0849,1.3272,-35080.0,-0.25305,-0.32703,4.5326,-0.21621,0.34812,0.56779,0.55514,1.327,-2458.2,-391.55
15537,risky_upgrade,1,2,B,BB,B→BB,1,-0.10127,0.059189,0.16353,-0.023331,0.16353,-0.023331,-0.006916,-0.017118,0.058142,1.0504,1.0118,-1544.4,0.38854,-0.039393,4.1833,-0.020742,-0.14267,0.95092,0.71026,1.0394,-26372.28,-113.55
15538,risky_upgrade,1,1,B,BB,B→BB,1,0.19509,0.16111,0.47568,0.0,0.15081,0.15081,0.13903,0.15081,0.039537,0.47738,0.42835,2736.0,0.099986,0.14218,4.1469,0.33673,0.31704,2.4221,1.0452,0.75614,1268.8,-68.704
15540,risky_upgrade,1,1,CCC,B,CCC→B,1,0.060076,-0.033889,0.026688,-0.029251,-0.23525,-0.2083,-0.02156,0.015616,-0.08835,0.14875,0.12219,158.0,-0.32106,-0.013135,3.42,-0.2439,2.8106089999999995,7.944,0.65207,1.0241,-2544.4,-2.6971
15541,risky_upgrade,1,2,B,BB,B→BB,1,-0.076122,-0.10043,0.54365,0.0,0.16493,-0.09679,-0.009501,-0.1771,-0.094698,0.24233,0.24278,-402.0,-1.2474,-0.054951,3.7227,-0.219,-0.17804,3.8985,0.82982,1.0534,-10175.0,-51.917
15542,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.39186,-0.7113339999999999,-0.7981,-0.80481,-0.5767976,-0.4021,-0.7981,-0.5391808,0.94424,0.74564,-22594.0,-0.093433,-0.27529,4.3104,-0.45297,0.99167,1.0516,0.88802,1.2753,-863.17,-271.16
15544,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.5577,0.005372,0.60808,0.0,0.46185,0.024859,0.021996,0.1923,-0.025037,0.15852,0.15142,2624.0,0.19123,-0.010489,3.6726,0.067685,0.040881,6.5104,0.89406,0.98307,2719.9,-0.32995
15545,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,0.3816567000000009,-0.7113339999999999,0.16541,-1.6424,0.16541,0.35156,0.24012,0.5616,2.6207,1.9424,-21525.0,0.12789,-0.35144,3.9936,0.091977,-0.10071,0.38094,0.85619,1.3514,2725.4,-741.73
15546,risky_upgrade,1,1,B,BB,B→BB,1,-0.09126,-0.066816,0.36249,-0.051974,0.3339,-0.051974,0.01379,-0.058533,-0.04162,0.34334,0.33133,-709.07,0.50935,-0.017838,3.8904,-0.091891,-0.15566,2.9652,0.83048,1.0178,9326.6,-83.251
15547,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.34746,-0.18173,0.30237,-0.1829,0.17724,-0.1829,-0.086646,-0.1829,-0.17277,0.53069,0.39687,-5487.2,-0.22221,-0.10753,4.1984,-0.31399,-1.032,2.2751,1.0307,1.1075,-2249.3,-127.77
15548,risky_upgrade,1,1,B,BB,B→BB,1,0.23175,0.008703,0.33157,0.0,0.16407,0.04701,0.018699,0.05804,0.064531,0.13803,0.15165,276.71,0.24726,0.014417,3.077,0.086811,0.14178,6.6906,1.0452,0.98558,2917.6,1.8367
15550,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.003252,0.036461,0.060992,0.0,0.058282,0.058282,0.032756,0.084407,0.11967,0.28593,0.34121,-6.0,0.32175,0.045898,3.266,0.089862,0.95557,2.7784,1.0452,0.93777,4010.6,-56.702
15551,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.057439,0.041143,0.24957,-0.045056,0.013708,0.05761,0.034146,0.39626,0.091705,0.32236,0.37017,615.24,0.30189,0.089382,4.0298,0.10047,0.32287,2.9424,2.0744,0.92558,3982.9,-26.631
15552,risky_upgrade,1,1,B,BB,B→BB,1,0.18271,0.003665,0.24739,0.032074,0.24739,0.032074,0.022154,0.043594,0.041894,0.20539,0.20803,1000.8,0.31398,0.006538,3.7386,0.063705,0.12965,4.8387,1.2572,0.99346,3405.1,-15.784
15553,risky_upgrade,1,0,CCC,B,CCC→B,1,0.83877,-0.42268,-0.7113339999999999,-1.880592,-1.86106,-0.15739,-0.42268,-0.91363,-0.20921,4.20196500000005,0.27632,4.37,-2.2021499999999996,-0.56186,1.94594,-0.97619,0.003496,2.3095,0.72388,1.3756,-26372.28,517.5
15554,risky_upgrade,1,2,CCC,B,CCC→B,1,0.2342,-0.094112,0.23437,-0.27157,-0.46051,-0.47658,-0.10747,-0.76019,-0.30518,0.20604,0.15398,4550.0,-0.078437,-0.030393,4.2884,-0.62323,-2.9482139999999997,5.7992,1.0452,1.0538,-752.15,15.209
15556,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.611,-0.18898,-0.49894,-0.55123,-0.51299,-0.55123,-0.14565,-0.55123,-0.5391808,0.40585,0.38466,-1944.2,-0.093318,-0.048998,3.5027,-0.41711,1.0746,2.4783,0.88221,1.049,-1021.9,-89.033
