,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr52,Attr49,Attr38,working_capital_to_assets,Attr30,Attr25,Attr13,Attr24,Attr35,retained_earnings_to_assets,Attr55,Attr41,Attr29,Attr56,Attr21,Attr12,cash_to_current_liabilities,Attr57,Attr63,Attr53,Attr58,Attr46
15490,risky_upgrade,1,1,B,BB,B→BB,1,0.68802,-0.24472,0.68945,-0.14603,1.0244,0.59729,-0.17056,-0.086738,-0.073689,-0.089161,-11216.0,-0.2471,4.8854,-0.14749,0.52538,-0.2844,-157.56,-0.14927,1.2666,0.71019,1.1475,0.40652
15491,risky_upgrade,1,1,CCC,B,CCC→B,1,0.84784,-0.13304,0.31342,0.026407,0.71862,0.072442,-0.26983,0.22616,-0.13471,0.0,296.0,-0.18006,4.0496,0.40409,0.83058,-0.52816,-208.13,-0.93115,1.9574,0.59002,0.7434,0.43623
15492,risky_upgrade,1,1,BBB,A,BBB→A,0,0.11345,0.013899,0.67594,0.50741,-0.043919,0.5605,0.061521,0.12117,0.10195,0.093866,3011.0,0.08876,3.7733,0.034463,1.4345,0.37389,48.914,0.16747,9.129,3.326,0.96554,2.1721
15493,risky_upgrade,1,1,BBB,A,BBB→A,0,0.16143,0.051797,0.58696,0.032701,0.21194,0.39223,0.12684,0.23019,0.21345,0.18459,836.81,0.062111,4.4081,0.080167,1.3727,0.62423,-23.623,0.47061,6.7347,0.65531,0.91983,0.61445
15496,risky_upgrade,1,1,B,BB,B→BB,1,0.23889,-0.22118,0.81464,0.82593,0.23207,0.61293,-0.16854,-0.11424,-0.053532,0.0,204.74,-0.062838,2.3943,-0.091435,1.0452,-0.65632,323.42,-0.14024,3.3634,1.2053,1.1853,1.349
15497,risky_upgrade,1,1,CCC,B,CCC→B,1,0.090275,-0.020298,0.40705,0.023335,0.39855,0.25946,-0.027159,-0.026632,-0.070986,0.0,48.98,-0.6699,3.322,0.36828,0.93049,-0.2869,-0.83576,-0.097017,10.563,0.48517,0.61268,0.2943
15499,risky_upgrade,1,0,CCC,B,CCC→B,1,0.014425480000000001,-0.8681929,0.9843212,0.8898208000000005,-0.6269029,-1.249,-0.5750552000000001,-1.034518,-0.5391808,0.0,332.99,-0.000156,2.5335,-0.6627794,1.0452,-2.09503,218.26,-1.2557,25.179,50.405,1.6584000000000014,26.55150999999995
15500,risky_upgrade,1,2,CCC,B,CCC→B,1,0.1892,-0.097279,-0.4284,-0.4906,0.23067,-0.9179,-0.089924,-0.88951,-0.5391808,-0.27542,-75.17,-0.086109,2.1853,-0.094196,2.5759,-0.45207,-27.096,1.0859,4.8271,-4.8142759999999996,1.0943,0.07834487
15501,risky_upgrade,1,1,CCC,B,CCC→B,1,0.42636,-0.11542,0.21213,-0.1952,0.44935,0.21213,-0.1006,-0.19472,-0.16883,-0.19472,-1569.3,-0.18059,3.9052,-0.097957,1.0452,-0.24715,-93.457,-0.9179,2.1362,0.52074,1.098,0.40194
15502,risky_upgrade,1,1,B,BB,B→BB,1,0.42305,0.009423,0.13468,-0.043267,0.41044,-0.21609,0.024925,0.024517,0.050596,-0.26007,-98.0,0.32358,3.3551,0.024015,1.0498,0.02027,-59.629,0.029175,2.4219,0.75695,0.97259,0.34082
15504,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.026196,0.009503,0.79553,0.52273,0.070264,-0.042795,0.013154,0.088903,0.060092,-0.11479,433.99,0.23976,2.9192,0.007677,1.0452,0.43476,13.364,0.27869,38.364,0.94701,0.98872,2.0733
15505,risky_upgrade,1,1,CCC,B,CCC→B,1,0.46923,-0.13783,0.8691,0.042745,0.4701,0.01376,-0.14916,-0.26405,-0.032551,0.018509,114.94,-0.12913,3.4296,0.9867157000000019,0.61594,-0.27936,-45.053,-0.042024,1.873,1.0518,0.0475312,0.71318
15506,risky_upgrade,1,1,CCC,B,CCC→B,1,0.45371,-0.17224,0.083375,-0.33219,0.5325,0.083375,-0.13042,-0.2672,-0.24231,-0.2672,-1686.4,-0.15225,3.7056,-0.18025,0.86868,-0.29641,-126.49,-2.9482139999999997,1.8675,0.19356,1.1802,0.24416
15507,risky_upgrade,1,1,CCC,B,CCC→B,1,0.37996,-0.002108,0.000297,-0.65339,0.50192,0.000125,0.006179,0.001654,0.00828,0.0,-18930.0,1.9506,4.462,0.004146,1.0452,0.002195,-133.47,0.41928,2.6404,0.00033,0.99678,0.1048
15509,risky_upgrade,1,0,CCC,B,CCC→B,1,0.24987,0.3816567000000009,0.9326,0.8898208000000005,0.60653,0.92524,0.7681938000000001,0.16251,-0.037644,0.007534,7917.3,0.019669,3.9109,-0.6627794,0.31632000000000005,7.1319,2879.174999999992,0.19837,1.581,1.2053,0.32727,1.4386
15510,risky_upgrade,1,1,CCC,B,CCC→B,1,0.19489,-0.38005,0.84343,0.30314,0.65281,0.26257,-0.34192,-0.49353,-0.23656,0.046059,420.04,-0.072614,3.1416,-0.44414,0.31632000000000005,-1.3042,106.28,-0.31201,3.4131,1.2062,1.3269,2.9426
15511,risky_upgrade,1,0,A,AA,A→AA,0,0.033726,0.003292,0.87483,0.8898208000000005,-0.6269029,0.87483,0.032925,0.034047,0.005694,0.023165,25010.0,0.15642,4.4185,0.000417,0.98497,0.92041,287.13,0.026479,29.663,64.90636000000016,0.99958,24.728
15514,risky_upgrade,1,2,CCC,B,CCC→B,1,0.84649,-0.35605,-0.7113339999999999,-0.79093,1.027,-1.4145,-0.30564,-0.35042,-0.43394,-0.95719,-444.28,-0.14147,2.7495,-0.29033,1.0452,-0.28498,-138.15,0.64486,0.83277,1.2053,1.29,0.14475
15515,risky_upgrade,1,1,CCC,B,CCC→B,1,0.82556,-0.26462,0.063054,-0.15579,0.94775,0.042214,-0.15862,-0.19877,-0.14898,0.0,-456.0,-0.21396,3.4664,-0.15947,1.0452,-0.21296,-57.414,-2.9482139999999997,1.0007,0.28366,1.2051,0.07834487
15516,risky_upgrade,1,2,B,BB,B→BB,1,3.241538000000006,-0.051149,0.3988,-0.50076,4.20196500000005,-0.31601,0.30862,-0.075207,0.002998,-0.32779,-476.08,0.74631,2.978,0.032759,0.69119,0.019617,-2503.7,0.032039,0.293002,0.40845,0.88254,0.16615
15517,risky_upgrade,1,2,CCC,B,CCC→B,1,2.0821,-0.71299,0.96359,0.10119,4.20196500000005,-0.024012,-0.5750552000000001,-0.02853,-0.005803,-0.15035,653.19,-2.2021499999999996,3.8099,-0.4996,1.0452,-0.78664,2337.0,-0.11828,0.32028,0.27963,1.322,3.344
15518,risky_upgrade,1,2,CCC,B,CCC→B,1,1.5117,-0.30073,-0.7113339999999999,-1.00064,1.9761,-1.6571,-0.37446,-0.44355,-0.35622,-0.44355,-11702.0,-0.2181,3.7855,-0.30184,0.806,-0.19027,-522.04,0.26768,0.50812,-2.8264,1.3018,0.07834487
15519,risky_upgrade,1,1,CCC,B,CCC→B,1,0.30042,-0.13748,0.54839,0.008791,0.45659,0.35206,-0.11584,-0.20222,-0.15067,-0.18458,265.65,-0.19052,4.4803,-0.051537,0.94647,-0.45952,-44.568,-0.52428,3.1655,0.6388,1.0515,0.59941
15521,risky_upgrade,1,2,CCC,B,CCC→B,1,1.3302,-0.55614,-0.11061,-0.27077,1.8562,-0.11061,-0.075329,-0.052376,-0.046939,-0.055028,-17818.0,-1.5252,4.8183,-0.42148,0.91482,-0.17612,-548.84,0.49749,0.52885,-0.11364,1.4215,0.07834487
15522,risky_upgrade,1,1,CCC,B,CCC→B,1,0.014425480000000001,-0.58259,0.9843212,0.0,0.0,0.9445156000000003,-0.37896,-1.034518,-0.5391808,-1.880592,0.0,0.0,1.94594,-0.14732,1.0452,0.17239,0.0,-1.7384,5.0876,64.90636000000016,1.1473,1.02665
15524,risky_upgrade,1,1,CCC,B,CCC→B,1,0.45465,-0.041314,-0.33165,-0.46893,0.48656,-0.51168,-0.037554,-0.14635,-0.014505,-0.38428,-245.37,-1.2884,2.7187,-0.004743,1.0452,-0.1099,-59.486,0.39906,2.1183,-2.7668,1.0263,0.07834487
15525,risky_upgrade,1,1,B,BB,B→BB,1,0.49162,-0.00102,0.29841,-0.009159,0.61245,0.16336,0.058717,0.004734,0.034837,0.005235,-4332.0,0.21373,5.6749,0.043634,1.2734,0.01468,-103.49,0.032043,2.1269,0.23789,0.95637,0.4498
15526,risky_upgrade,1,1,B,BB,B→BB,1,0.28065,-0.008793,0.6613,0.003675,0.21417,0.28725,-0.031777,-0.039273,0.023241,-0.042012,37.0,-1.5158,4.0029,0.019554,1.0452,-0.11612,-25.997,-0.058833,3.5145,1.0048,1.0075,0.51659
15527,risky_upgrade,1,2,CCC,B,CCC→B,1,0.38004,-0.29434,-0.27233,-0.44576,1.0278,-0.27975,-0.29492,-0.55195,-0.2842,-0.22103,-101.04,-0.12912,2.3554,-0.22987,0.949,-0.60685,-118.52,1.404,1.9623,-0.33389,1.264,0.15208
15528,risky_upgrade,1,1,CCC,B,CCC→B,1,0.3625,-0.006464,0.13451,0.066076,0.32258,0.13451,-0.014655,-0.046926,4.6e-05,-0.056757,1148.0,1.8307,4.2399,0.000674,0.82021,-0.058357,-41.114,-0.42195,2.7605,1.0364,0.99933,0.69129
15529,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.21824,-0.39162,0.84463,0.24415,1.0124,-0.11266,-0.015417,-0.83644,-0.13168,-1.089,838.17,-0.50203,3.5357,-0.23728,1.4764,-0.63725,61.588,-0.2744,3.6997,0.57495,1.1587,1.9427
15530,risky_upgrade,1,1,CCC,B,CCC→B,1,0.28109,0.12417,-0.7113339999999999,-1.00064,0.30417,-1.711,0.11917,1.135,0.6873924000000006,-0.66139,-4281.0,0.077762,3.4133,0.13118,1.2605,0.47161,-81.753,-0.42338,4.0685,-3.5004,0.8728,0.07834487
15531,risky_upgrade,1,2,CCC,B,CCC→B,1,0.78552,-0.31208,-0.22344,-0.68208,1.0751,-0.30621,-0.39103,-0.46293,-0.34881,0.0,-8391.0,-0.1327,4.09,-0.29225,1.0452,-0.40356,-199.57,1.6236,0.98353,-0.64017,1.2586,0.14673
15532,risky_upgrade,1,1,CCC,B,CCC→B,1,0.99004,-0.14577,0.079165,-0.15372,1.1183,-0.000795,-0.16911,-0.13023,-0.10755,0.0,-1538.0,-0.31534,4.0002,-0.13104,1.0452,-0.16303,-287.05,-1.8963,0.89211,0.33994,1.1322,0.63106
15533,risky_upgrade,1,1,CCC,B,CCC→B,1,0.39034,0.043706,0.23621,-0.12255,0.41298,0.22899,0.036822,0.16823,0.006038,0.0,-2239.5,0.24309,4.2618,0.003253,0.98818,0.075556,-114.07,0.24277,2.4934,0.61308,0.97188,0.20272
15536,risky_upgrade,1,2,CCC,B,CCC→B,1,0.60166,-0.46484,0.1123,-0.3714,0.82368,0.021357,-0.23463,-0.36247,-0.33387,-0.36247,-9699.0,-0.14706,4.4169,-0.37899,0.70664,-0.43885,-109.53,-2.9482139999999997,1.2053,0.039158,1.379,0.54212
15537,risky_upgrade,1,1,CCC,B,CCC→B,1,0.33213,-0.033642,0.42024,-0.15262,0.40824,0.26207,-0.014372,-0.051833,-0.034027,-0.052741,-1979.7,-2.2021499999999996,4.113,0.025904,1.0372,-0.089592,-103.79,-0.20125,3.0909,0.45652,0.9741,0.15926
15539,risky_upgrade,1,1,CCC,B,CCC→B,1,1.05,-0.001232,0.14704,0.028907,1.2386,0.028749,0.031206,-0.017809,-0.062755,0.0,219.0,-2.2021499999999996,3.8794,0.085137,0.82824,0.027289,-24.703,0.39635,0.87448,0.40449,0.75975,0.15336
15540,risky_upgrade,1,2,CCC,B,CCC→B,1,0.56748,-0.22598,-0.48504,-0.68333,0.6777,-0.48504,-0.23073,-0.51798,-0.42447,-0.51798,-11216.0,-0.12197,4.2152,-0.21215,1.0997,-0.36491,-168.7,1.0679,1.4538,-1.8383,1.2122,0.20781
15541,risky_upgrade,1,1,CCC,B,CCC→B,1,0.3643,-0.071735,0.32587,0.02281,0.51512,0.096073,-0.011757,-0.067794,-0.062974,-0.05502,445.13,-1.9597,4.2904,-0.017533,1.2999,-0.11677,-105.43,-0.57269,2.6977,0.24223,1.0175,0.23117
15542,risky_upgrade,1,1,B,BB,B→BB,1,0.21717,0.053316,0.39703,-0.19798,0.28495,0.16749,0.038475,0.22499,0.13214,0.001228,-2983.0,0.1812,4.178,0.11859,1.1817,0.18234,-57.814,0.51247,4.7392,0.29038,0.87703,0.43369
15543,risky_upgrade,1,1,CCC,B,CCC→B,1,0.41466,0.3816567000000009,0.049307,-0.77658,0.6172,-0.99711,0.7681938000000001,1.5262880000000005,0.40505,-1.880592,-40.32,0.013867,1.94594,0.24307,1.0452,2.4738,-129.45,-2.9482139999999997,1.7525,-0.041288,0.49364,0.18331
15544,risky_upgrade,1,1,A,AA,A→AA,0,0.014425480000000001,0.07112,0.9843212,0.26183,0.068743,0.55615,0.072517,0.020882,0.02096,0.0,371.01,0.11142,3.1514,0.072787,1.0452,-0.11191,331.77,0.019424,0.293002,1.0069,0.92761,0.07834487
15545,risky_upgrade,1,1,CCC,B,CCC→B,1,0.41037,-0.23319,0.30556,-0.087763,0.5234,-0.07922,-0.19511,-0.33148,-0.19205,-0.069656,-1140.4,-0.10687,4.1138,-0.14696,0.89077,-0.45747,-129.99,-0.97535,1.9992,0.70389,1.2483,0.25211
15546,risky_upgrade,1,1,B,BB,B→BB,1,0.30254,-0.08069,0.52741,0.38192,0.47752,0.42988,-0.0567,1.0086,-0.057833,0.0,2623.9,-0.488,3.837,-0.058669,0.9796,-0.24554,-66.52,-0.15078,3.0436,1.7926,1.1119,0.52191
15547,risky_upgrade,1,2,CCC,B,CCC→B,1,2.2134,-0.029499,-0.7113339999999999,-1.00064,2.3015,-1.6703,0.049919,0.004465,0.015798,0.004465,-5194.4,1.2498,3.4426,-0.021053,1.1681,0.001991,-747.79,-0.002673,0.44248,-2.6419,1.0211,0.10332
15548,risky_upgrade,1,2,CCC,B,CCC→B,1,0.43591,-0.37658,0.40094,-0.11929,0.59417,0.35346,-0.4053,-0.43082,-0.34611,-0.43082,-2567.4,-0.06214,4.3329,-0.27814,0.60925,-0.77817,-122.45,-1.2189,1.7948,0.62487,1.2781,0.29227
15549,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.014425480000000001,0.089949,0.9843212,0.8898208000000005,-0.6269029,0.84151,0.21962,0.3508,0.10341,0.54917,319.03,0.000676,2.5047,0.089949,0.64818,9.399790000000033,343.37,0.23145,57.91630000000018,1.2053,0.8024,26.55150999999995
15550,risky_upgrade,1,0,B,BB,B→BB,1,0.096894,0.11409,0.93613,0.8898208000000005,-0.6269029,0.14145,0.17463,0.11142,0.072684,0.0,638.4,0.023798,2.8322,0.10784,1.0452,1.874,556.91,0.11902,11.336,64.90636000000016,0.82774,16.074
15551,risky_upgrade,1,2,CCC,B,CCC→B,1,1.416,-0.18242,-0.085139,-0.52453,1.5158,-0.087926,-0.21654,-0.14367,-0.11585,0.0,-941.0,-0.32002,3.2538,-0.17823,1.0452,-0.13238,-247.18,1.6874,0.59938,-0.19377,1.0611,0.091253
15552,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.16205,0.09789,0.74129,0.19926,0.4551,-0.11302,0.11575,-0.11655,0.13745,-0.27798,115.12,0.1264,2.7617,0.079332,1.0464,0.62447,36.797,2.3955,6.7026,0.11078,0.95376,1.6623
15553,risky_upgrade,1,2,CCC,B,CCC→B,1,0.1134,-0.066678,-0.10444,-0.64692,0.11797,-0.15932,-0.063362,-0.50654,-0.5391808,0.0,-255.08,-0.072857,2.5958,-0.10754,1.0452,-0.53956,-36.663,2.8106089999999995,7.955,-0.19093,1.0594,0.37199
15554,risky_upgrade,1,1,CCC,B,CCC→B,1,0.25092,-0.13311,0.23237,-0.0615,0.29183,0.23237,-0.10201,-0.30902,-0.43062,0.0,-10.92,-0.095428,2.2493,-0.16382,1.0452,-0.40257,-18.324,-1.3299,3.4244,0.79072,1.1124,0.12069
15555,risky_upgrade,1,1,CCC,B,CCC→B,1,0.27115,-0.45713,0.76418,0.19083,0.083623,0.6674,-0.26528,-0.55653,-0.18616,0.0,28.59,-0.053264,2.1756,-0.34667,0.31632000000000005,-0.93942,90.299,-0.25059,2.6352,1.2624,1.342,1.0079
15557,risky_upgrade,1,2,CCC,B,CCC→B,1,0.83306,-0.14337,-0.7113339999999999,-1.00064,0.91557,-1.1397,-0.17012,-0.40073,-0.298,-0.73898,-2047.0,-0.25349,3.1688,-0.13348,1.0452,-0.1903,-248.69,0.3624,1.0589,-3.9271,1.1336,0.19365
15560,risky_upgrade,1,2,CCC,B,CCC→B,1,1.0483,-0.28697,0.17276,-0.36386,1.4694,-0.19258,-0.16764,0.66697,-0.17537,-0.6289,-23551.0,-0.99795,4.8111,-0.11035,0.72424,-0.23328,-322.77,-2.3329,0.81422,0.1346,1.2901,0.32901
15561,risky_upgrade,1,1,CCC,B,CCC→B,1,0.44707,-0.050255,0.49128,-0.011561,0.68739,0.29239,-0.11682,-0.10748,-0.046238,-0.10518,-406.88,-0.45161,4.5465,-0.060581,0.80492,-0.24637,-79.946,-0.35972,2.109,0.50822,1.0606,0.5391
15562,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.12954,-0.011954,0.66032,0.22172,0.1573,0.56918,0.020762,0.002112,0.018636,0.001071,5960.0,0.19779,4.4294,0.008717,0.99861,0.006982,-16.248,0.001881,7.7874,1.1964,0.99128,0.66109
15563,risky_upgrade,1,1,CCC,B,CCC→B,1,0.20701,-0.052639,0.5027,-0.12261,0.22863,0.46787,0.002257,-0.04147,-0.070898,-0.047623,-25463.0,-0.68888,5.3174,-0.031664,1.2536,-0.087062,-43.933,-0.10179,4.6824,0.72394,1.0317,0.43174
15564,risky_upgrade,1,2,CCC,B,CCC→B,1,0.75941,-0.19494,-0.7113339999999999,-1.00064,0.91484,-1.86106,-0.19961,-0.86022,-0.5391808,-1.880592,-8638.0,-0.15729,3.5103,-0.068592,0.75802,-0.21969,-263.41,0.32344,1.1006,-3.0673,1.0632,0.080593
15565,risky_upgrade,1,2,CCC,B,CCC→B,1,0.78424,-0.31566,0.00503,-0.4139,0.94615,0.000251,-0.23823,-0.31065,-0.24427,-0.31065,-6588.5,-0.1821,4.2019,-0.20849,0.93666,-0.32717,-261.94,-2.9482139999999997,1.0551,0.000541,1.2085,0.12788
15566,risky_upgrade,1,2,CCC,B,CCC→B,1,0.37307,-0.048765,-0.7113339999999999,-1.00064,0.53782,-1.6149,-0.04792,-0.29466,-0.35985,-1.880592,-3516.3,-0.80482,3.342,-0.0747,1.0452,-0.14733,-127.55,0.19164,2.4088,-2.6533,1.0329,0.13853
15567,risky_upgrade,1,2,CCC,B,CCC→B,1,0.50212,-0.30045,-0.23837,-0.2608,0.62075,-0.76874,-0.30722,-0.58083,-0.5391808,-0.78569,-151.74,-0.072669,2.7648,0.19646,1.0452,-0.46903,-95.669,2.4367,1.5267,-4.8142759999999996,0.81201,0.37096
15568,risky_upgrade,1,1,CCC,B,CCC→B,1,0.24651,0.2469,-0.47851,-0.66687,0.21643,-0.69491,0.17336,1.5262880000000005,-0.5391808,-1.5601,-154.08,0.040001,2.3637,0.028621,1.0452,0.58511,-60.043,-1.8079,3.3752,-2.5404,0.68167,0.49507
15569,risky_upgrade,1,1,CCC,B,CCC→B,1,0.28352,-0.005069,0.38961,-0.24847,0.28411,-0.078952,-0.02429,-0.070425,0.010394,-0.041585,-12727.0,-1.8754,4.7094,0.015525,1.0452,-0.085243,-92.821,-0.11951,3.5094,0.61014,0.99428,0.50576
15570,risky_upgrade,1,1,B,BB,B→BB,1,0.17364,0.002759,0.44269,-0.05408,0.23691,0.24997,0.038417,0.047663,0.065181,0.036828,-2840.0,0.17557,4.7203,0.026931,1.0597,0.10293,-31.483,0.14733,5.9183,0.42295,0.97307,0.51304
15572,risky_upgrade,1,2,CCC,B,CCC→B,1,0.99929,-0.085459,-0.65254,-1.00064,1.0624,-0.65254,-0.004076,-0.060226,-0.063423,-0.060226,-40775.49,-2.2021499999999996,4.8016,-0.074749,1.1178,-0.040606,-342.26,0.092296,0.93111,-0.84371,1.0747,0.084029
15573,risky_upgrade,1,2,CCC,B,CCC→B,1,0.80415,-0.8681929,0.63244,0.23526,4.20196500000005,-1.86106,-0.5750552000000001,-1.034518,-0.42519,-1.880592,64.94,-2.2021499999999996,2.441,-0.6627794,1.0452,-1.8563,1032.2,0.18094,0.293002,-4.8142759999999996,1.6584000000000014,1.6401
15574,risky_upgrade,1,1,CCC,B,CCC→B,1,0.30136,-0.14971,0.28507,-0.24481,0.3947,-0.11816,-0.1187,-0.24406,-0.071614,0.0,-2760.0,-0.14465,4.0521,-0.034246,1.0452,-0.41372,-54.627,-2.9482139999999997,2.9401,0.077738,1.122,0.33712
15576,risky_upgrade,1,0,B,BB,B→BB,1,0.014425480000000001,-0.022383,0.9843212,0.099883,-0.018311,-0.008128,0.015782,1.3963,0.004703,0.0,157.06,0.00284,3.1966,0.001887,0.64258,-2.09503,14.595,-0.008155,57.91630000000018,1.1114,1.0077,26.55150999999995
15577,risky_upgrade,1,2,CCC,B,CCC→B,1,1.3272,-0.37449,-0.39337,-1.00064,2.0849,-0.83338,-0.34409,-0.30126,-0.26723,-0.29011,-35080.0,-0.25305,4.5326,-0.32703,0.55514,-0.21621,-391.55,0.34812,0.56779,-1.311,1.327,0.204
15578,risky_upgrade,1,1,B,BB,B→BB,1,1.0118,0.059189,0.16353,-0.10127,1.0504,0.16353,-0.006916,-0.017118,0.058142,-0.023331,-1544.4,0.38854,4.1833,-0.039393,0.71026,-0.020742,-113.55,-0.14267,0.95092,0.59252,1.0394,0.69484
15579,risky_upgrade,1,1,CCC,B,CCC→B,1,0.42835,0.16111,0.47568,0.19509,0.47738,0.15081,0.13903,0.15081,0.039537,0.0,2736.0,0.099986,4.1469,0.14218,1.0452,0.33673,-68.704,0.31704,2.4221,1.3326,0.75614,0.8954
15581,risky_upgrade,1,1,CCC,B,CCC→B,1,0.51669,-0.11197,0.25199,-0.040962,0.70217,0.094976,-0.16298,-0.25955,-0.07804,-0.21272,-1059.1,-1.5293,4.4126,-0.11654,0.74588,-0.36641,-149.11,-2.2397,1.7334,0.28555,1.1165,0.23519
15583,risky_upgrade,1,1,BBB,A,BBB→A,0,0.16512,0.049207,0.47412,0.29431,0.17865,0.39202,0.11242,0.17202,0.14004,0.14429,29610.0,0.068012,5.0026,0.056563,1.0791,0.57194,10.401,0.36806,6.4192,0.96816,0.94344,1.197
15584,risky_upgrade,1,0,CCC,B,CCC→B,1,0.027653,-0.3287,0.9843212,0.8898208000000005,0.036743,0.171,-0.3287,0.043943,-0.054477,0.09842,60.39,-0.003726,1.94594,-0.3287,0.31632000000000005,-2.09503,20.717,-0.05481,27.216,1.2053,1.3287,26.55150999999995
15585,risky_upgrade,1,1,B,BB,B→BB,1,0.35977,0.000842,0.25364,0.11621,0.35335,0.23424,0.029398,0.024839,0.038902,0.020157,1797.0,0.3311,4.1893,0.015892,1.2449,0.033283,-90.899,0.086052,2.8244,1.7045,0.98411,0.31594
15586,risky_upgrade,1,2,CCC,B,CCC→B,1,0.58529,-0.17003,-0.7113339999999999,-1.00064,0.66662,-1.4783,-0.11547,-0.38273,-0.37517,-1.1621,-5348.0,-0.23589,3.5697,-0.12781,1.0452,-0.23012,-198.32,0.44857,1.5003,-1.9866,1.1314,0.17427
15588,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.15142,0.005372,0.60808,0.5577,0.15852,0.46185,0.021996,0.1923,-0.025037,0.0,2624.0,0.19123,3.6726,-0.010489,0.89406,0.067685,-0.32995,0.040881,6.5104,8.1011,0.98307,1.5596
15589,risky_upgrade,1,2,CCC,B,CCC→B,1,1.9424,0.3816567000000009,-0.7113339999999999,-1.00064,2.6207,-1.6424,0.35156,0.24012,0.5616,0.16541,-21525.0,0.12789,3.9936,-0.35144,0.85619,0.091977,-741.73,-0.10071,0.38094,-2.8617,1.3514,0.07834487
15591,risky_upgrade,1,1,CCC,B,CCC→B,1,0.17478,-0.15249,0.58791,0.58024,0.21108,-1.1728,-0.14922,-0.239,-0.37259,-0.94984,1943.6,-0.049363,3.525,-0.19655,1.0452,-0.6995,46.442,-0.49031,4.5999,64.90636000000016,1.1386,1.7429
15592,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.6024,0.083747,0.33155,0.33155,0.55833,0.26817,0.1432,0.17097,0.21034,0.0,261.53,0.22284,2.897,0.17617,1.0452,0.25577,107.57,0.40535,1.7861,1.2053,0.86643,0.07834487
15593,risky_upgrade,1,1,B,BB,B→BB,1,0.15165,0.008703,0.33157,0.23175,0.13803,0.16407,0.018699,0.05804,0.064531,0.0,276.71,0.24726,3.077,0.014417,1.0452,0.086811,1.8367,0.14178,6.6906,3.3486,0.98558,0.38968
15595,risky_upgrade,1,1,CCC,B,CCC→B,1,3.241538000000006,0.3816567000000009,0.18657,0.006192,4.20196500000005,-0.10399,0.7681938000000001,0.096272,-0.053492,-0.41946,10.0,0.17498,3.2082,-0.6627794,1.0452,0.12488,-654.26,0.98987,0.293002,0.42173,0.48227,0.23317
15596,risky_upgrade,1,2,CCC,B,CCC→B,1,0.27632,-0.42268,-0.7113339999999999,0.83877,4.20196500000005,-1.86106,-0.42268,-0.91363,-0.20921,-1.880592,4.37,-2.2021499999999996,1.94594,-0.56186,0.72388,-0.97619,517.5,0.003496,2.3095,1.2053,1.3756,1.369
15597,risky_upgrade,1,1,CCC,B,CCC→B,1,0.15398,-0.094112,0.23437,0.2342,0.20604,-0.46051,-0.10747,-0.76019,-0.30518,-0.27157,4550.0,-0.078437,4.2884,-0.030393,1.0452,-0.62323,15.209,-2.9482139999999997,5.7992,3.9386,1.0538,0.12333
15598,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.32952,-0.001759,0.4224,0.079691,0.23862,0.4224,0.04265,0.020505,0.033613,0.016725,31652.0,0.20442,5.599,0.008371,1.4642,0.047414,-21.22,0.039595,3.0603,0.86583,0.99163,0.83195
15599,risky_upgrade,1,2,CCC,B,CCC→B,1,0.38466,-0.18898,-0.49894,-0.611,0.40585,-0.51299,-0.14565,-0.55123,-0.5391808,-0.55123,-1944.2,-0.093318,3.5027,-0.048998,0.88221,-0.41711,-89.033,1.0746,2.4783,-1.7723,1.049,0.37579
15600,risky_upgrade,1,1,CCC,B,CCC→B,1,0.243,-0.029689,0.35364,-0.18081,0.4056,0.062858,0.00806,-0.039485,-0.021885,0.0,-3377.0,0.71501,4.2713,-0.011488,1.0084,-0.065929,-45.481,-0.13758,4.0552,0.31694,1.0053,0.1261
15601,risky_upgrade,1,2,CCC,B,CCC→B,1,0.29369,-0.083489,-0.49612,-1.00064,0.34115,-0.55488,-0.05584,-0.27875,-0.46104,-0.67442,-2943.6,-0.22583,3.3893,-0.1054,1.0452,-0.22193,-97.163,0.63861,3.0669,-0.64169,1.0581,0.07834487
15602,risky_upgrade,1,2,CCC,B,CCC→B,1,2.4045,-0.72365,0.013751,-0.69069,4.018,-0.179,-0.5750552000000001,0.64981,-0.15862,0.0,-179.17,-0.21552,2.414,-0.64695,0.65715,-0.20178,-625.87,-2.9482139999999997,0.293002,0.01952,1.6584000000000014,0.29968
15603,risky_upgrade,1,1,CCC,B,CCC→B,1,0.20237,-0.01057,0.054984,0.23939,0.25336,-0.064132,-0.01057,-0.039308,0.041857,-0.024824,200.97,-0.80138,2.924,0.011211,1.0452,-0.05168,-38.213,-0.7149,4.8892,1.2053,1.0106,0.84299
